season,team_id,team_slug,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,category,stat_label,stat_name,stat_display_name,stat_description,display_value,value
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,general,RPG,avgRebounds,Rebounds Per Game,The average rebounds per game.,32.2,32.17647
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,general,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.0,0.9669725
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,general,PFPG,avgFouls,Fouls Per Game,The average fouls committed per game.,21.6,21.588236
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,general,GP,gamesPlayed,Games Played,Games Played,34,34.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,general,GS,gamesStarted,Games Started,The number of games started by an athlete.,0,0.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,general,MPG,avgMinutes,Minutes Per Game,The average number of minutes per game.,0.0,0.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,general,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,1094,1094.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,general,REB,rebounds,Rebounds,The total number of rebounds (offensive and defensive).,1094,1094.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,71.0,71.042
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,3P%,threePointPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,32.4,32.353
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,AFGM,avgFieldGoalsMade,Average Field Goals Made,The average field goals made per game.,25.4,25.411764
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,AFGA,avgFieldGoalsAttempted,Average Field Goals Attempted,The average field goals attempted per game.,64.1,64.05882
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,A3PM,avgThreePointFieldGoalsMade,Average 3-Point Field Goals Made,The average three point field goals made per game.,5.2,5.1764708
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,A3PA,avgThreePointFieldGoalsAttempted,Average 3-Point Field Goals Attempted,The average three point field goals attempted per game.,16.0,16.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,AFTM,avgFreeThrowsMade,Average Free Throws Made,The average free throw shots made per game.,16.2,16.235294
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,AFTA,avgFreeThrowsAttempted,Average Free Throws Attempted,The average free throw shots attempted per game.,22.9,22.852942
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,PPG,avgPoints,Points Per Game,The average number of points scored per game.,72.2,72.23529
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,ORPG,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,10.2,10.205882
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,APG,avgAssists,Assists Per Game,The average assists per game.,15.5,15.5
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,TOPG,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,16.0,16.029411
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,2P%,twoPointFieldGoalPct,2-Point Field Goal Percentage,The percentage of 2-points fields goals made by a team or player.,42.1,42.105263471603394
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.128,1.12764
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.44,0.43709826
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,39.7,39.669
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,2PM,twoPointFieldGoalsMade,2-Point Field Goals Made,The number of 2-point field goals made for a team or player.,688.0,688.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,2PA,twoPointFieldGoalsAttempted,2-Point Field Goals Attempted,The number of 2-point field goals attempted for a team or player.,1634.0,1634.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,PTS,points,Points,The number of points scored.,2456,2456.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,OREB,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,347,347.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",527,527.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,545,545.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,FGM,fieldGoalsMade,Field Goals Made,The number of times a 2pt field goal was made.,864,864.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,FGA,fieldGoalsAttempted,Field Goals Attempted,The number of times a 2pt field goal was attempted.,2178,2178.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,FTM,freeThrowsMade,Free Throws Made,The number of times a free throw was made.,552,552.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,FTA,freeThrowsAttempted,Free Throws Attempted,The number of times a free throw was attempted.,777,777.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,3PM,threePointFieldGoalsMade,3-Point Field Goals Made,The number of times a 3pt field goal was made.,176,176.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,3PA,threePointFieldGoalsAttempted,3-Point Field Goals Attempted,The number of times a 3pt field goal was attempted.,544,544.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,32.4,32.35294222831726
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,2PM,avgTwoPointFieldGoalsMade,2-Point Field Goals Made per Game,The number of 2-point field goals made per game for a team or player.,20.2,20.235294
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,offensive,2PA,avgTwoPointFieldGoalsAttempted,2-Point Field Goals Attempted per Game,The number of 2-point field goals attempted per game for a team or player.,48.1,48.058823
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,defensive,DRPG,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,22.0,21.970589
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,defensive,BPG,avgBlocks,Blocks Per Game,The average blocks per game.,4.6,4.5588236
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,defensive,SPG,avgSteals,Steals Per Game,The average steals per game.,9.3,9.264706
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,defensive,DREB,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,747,747.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,defensive,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,315,315.0
2006,1,,CHA,Charlotte Sting,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,defensive,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",155,155.0
