season,team_id,team_slug,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,category,stat_label,stat_name,stat_display_name,stat_description,display_value,value
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,AFGM,avgFieldGoalsMade,Average Field Goals Made,The average field goals made per game.,33.2,33.17647
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,AFGA,avgFieldGoalsAttempted,Average Field Goals Attempted,The average field goals attempted per game.,72.2,72.17647
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,A3PM,avgThreePointFieldGoalsMade,Average 3-Point Field Goals Made,The average three point field goals made per game.,7.6,7.5588236
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,A3PA,avgThreePointFieldGoalsAttempted,Average 3-Point Field Goals Attempted,The average three point field goals attempted per game.,19.6,19.558823
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,AFTM,avgFreeThrowsMade,Average Free Throws Made,The average free throw shots made per game.,18.9,18.911764
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,AFTA,avgFreeThrowsAttempted,Average Free Throws Attempted,The average free throw shots attempted per game.,22.1,22.117647
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,PPG,avgPoints,Points Per Game,The average number of points scored per game.,92.8,92.82353
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,ORPG,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,8.4,8.3529415
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,APG,avgAssists,Assists Per Game,The average assists per game.,18.4,18.382353
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,TOPG,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,14.4,14.382353
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,2P%,twoPointFieldGoalPct,2-Point Field Goal Percentage,The percentage of 2-points fields goals made by a team or player.,48.7,48.68641793727875
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.286,1.2860636
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.51,0.5120212
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,46.0,45.966
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,2PM,twoPointFieldGoalsMade,2-Point Field Goals Made,The number of 2-point field goals made for a team or player.,871.0,871.0
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,2PA,twoPointFieldGoalsAttempted,2-Point Field Goals Attempted,The number of 2-point field goals attempted for a team or player.,1789.0,1789.0
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,PTS,points,Points,The number of points scored.,3156,3156.0
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,OREB,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,284,284.0
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",625,625.0
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,489,489.0
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,FGM,fieldGoalsMade,Field Goals Made,The number of times a 2pt field goal was made.,1128,1128.0
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,FGA,fieldGoalsAttempted,Field Goals Attempted,The number of times a 2pt field goal was attempted.,2454,2454.0
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,FTM,freeThrowsMade,Free Throws Made,The number of times a free throw was made.,643,643.0
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,FTA,freeThrowsAttempted,Free Throws Attempted,The number of times a free throw was attempted.,752,752.0
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,3PM,threePointFieldGoalsMade,3-Point Field Goals Made,The number of times a 3pt field goal was made.,257,257.0
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,3PA,threePointFieldGoalsAttempted,3-Point Field Goals Attempted,The number of times a 3pt field goal was attempted.,665,665.0
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,38.6,38.64661753177643
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,2PM,avgTwoPointFieldGoalsMade,2-Point Field Goals Made per Game,The number of 2-point field goals made per game for a team or player.,25.6,25.617647
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,offensive,2PA,avgTwoPointFieldGoalsAttempted,2-Point Field Goals Attempted per Game,The number of 2-point field goals attempted per game for a team or player.,52.6,52.617645
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,defensive,DRPG,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,26.6,26.647058
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,defensive,BPG,avgBlocks,Blocks Per Game,The average blocks per game.,5.3,5.3235292
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,defensive,SPG,avgSteals,Steals Per Game,The average steals per game.,6.6,6.617647
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,defensive,DREB,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,906,906.0
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,defensive,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,225,225.0
2009,11,,PHX,Phoenix Mercury,,3c286e,,https://a.espncdn.com/guid/514d18a9-00a8-d52b-dda2-37d707f19bd0/logos/default.png,defensive,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",181,181.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,general,RPG,avgRebounds,Rebounds Per Game,The average rebounds per game.,32.5,32.47059
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,general,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.0,1.046875
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,general,PFPG,avgFouls,Fouls Per Game,The average fouls committed per game.,20.9,20.882353
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,general,GP,gamesPlayed,Games Played,Games Played,34,34.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,general,GS,gamesStarted,Games Started,The number of games started by an athlete.,0,0.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,general,MPG,avgMinutes,Minutes Per Game,The average number of minutes per game.,0.0,0.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,general,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,1104,1104.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,general,REB,rebounds,Rebounds,The total number of rebounds (offensive and defensive).,1104,1104.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,78.5,78.501
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,3P%,threePointPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,35.2,35.185
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,AFGM,avgFieldGoalsMade,Average Field Goals Made,The average field goals made per game.,26.7,26.735294
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,AFGA,avgFieldGoalsAttempted,Average Field Goals Attempted,The average field goals attempted per game.,62.2,62.235294
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,A3PM,avgThreePointFieldGoalsMade,Average 3-Point Field Goals Made,The average three point field goals made per game.,5.0,5.029412
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,A3PA,avgThreePointFieldGoalsAttempted,Average 3-Point Field Goals Attempted,The average three point field goals attempted per game.,14.3,14.294118
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,AFTM,avgFreeThrowsMade,Average Free Throws Made,The average free throw shots made per game.,16.3,16.32353
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,AFTA,avgFreeThrowsAttempted,Average Free Throws Attempted,The average free throw shots attempted per game.,20.8,20.794117
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,PPG,avgPoints,Points Per Game,The average number of points scored per game.,74.8,74.82353
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,ORPG,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,9.3,9.294118
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,APG,avgAssists,Assists Per Game,The average assists per game.,15.8,15.764706
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,TOPG,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,15.1,15.058824
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,2P%,twoPointFieldGoalPct,2-Point Field Goal Percentage,The percentage of 2-points fields goals made by a team or player.,45.3,45.27607262134552
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.202,1.2022685
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.47,0.46999055
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,43.0,42.958
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,2PM,twoPointFieldGoalsMade,2-Point Field Goals Made,The number of 2-point field goals made for a team or player.,738.0,738.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,2PA,twoPointFieldGoalsAttempted,2-Point Field Goals Attempted,The number of 2-point field goals attempted for a team or player.,1630.0,1630.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,PTS,points,Points,The number of points scored.,2544,2544.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,OREB,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,316,316.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",536,536.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,512,512.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,FGM,fieldGoalsMade,Field Goals Made,The number of times a 2pt field goal was made.,909,909.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,FGA,fieldGoalsAttempted,Field Goals Attempted,The number of times a 2pt field goal was attempted.,2116,2116.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,FTM,freeThrowsMade,Free Throws Made,The number of times a free throw was made.,555,555.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,FTA,freeThrowsAttempted,Free Throws Attempted,The number of times a free throw was attempted.,707,707.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,3PM,threePointFieldGoalsMade,3-Point Field Goals Made,The number of times a 3pt field goal was made.,171,171.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,3PA,threePointFieldGoalsAttempted,3-Point Field Goals Attempted,The number of times a 3pt field goal was attempted.,486,486.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,35.2,35.18518507480621
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,2PM,avgTwoPointFieldGoalsMade,2-Point Field Goals Made per Game,The number of 2-point field goals made per game for a team or player.,21.7,21.705883
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,2PA,avgTwoPointFieldGoalsAttempted,2-Point Field Goals Attempted per Game,The number of 2-point field goals attempted per game for a team or player.,47.9,47.941177
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,defensive,DRPG,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,23.2,23.17647
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,defensive,BPG,avgBlocks,Blocks Per Game,The average blocks per game.,4.4,4.4117646
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,defensive,SPG,avgSteals,Steals Per Game,The average steals per game.,8.1,8.117647
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,defensive,DREB,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,788,788.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,defensive,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,276,276.0
2009,14,,SEA,Seattle Storm,,2c5235,,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,defensive,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",150,150.0
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,general,RPG,avgRebounds,Rebounds Per Game,The average rebounds per game.,35.0,35.02941
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,general,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,0.8,0.78238344
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,general,PFPG,avgFouls,Fouls Per Game,The average fouls committed per game.,21.3,21.32353
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,general,GP,gamesPlayed,Games Played,Games Played,34,34.0
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,general,GS,gamesStarted,Games Started,The number of games started by an athlete.,0,0.0
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,general,MPG,avgMinutes,Minutes Per Game,The average number of minutes per game.,0.0,0.0
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,general,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,1191,1191.0
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,general,REB,rebounds,Rebounds,The total number of rebounds (offensive and defensive).,1191,1191.0
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,offensive,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,70.1,70.133
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,offensive,3P%,threePointPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,32.6,32.629
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,offensive,AFGM,avgFieldGoalsMade,Average Field Goals Made,The average field goals made per game.,27.4,27.441177
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,offensive,AFGA,avgFieldGoalsAttempted,Average Field Goals Attempted,The average field goals attempted per game.,64.9,64.85294
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,offensive,A3PM,avgThreePointFieldGoalsMade,Average 3-Point Field Goals Made,The average three point field goals made per game.,4.1,4.0882354
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,offensive,A3PA,avgThreePointFieldGoalsAttempted,Average 3-Point Field Goals Attempted,The average three point field goals attempted per game.,12.5,12.529411
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,offensive,AFTM,avgFreeThrowsMade,Average Free Throws Made,The average free throw shots made per game.,17.1,17.058823
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,offensive,AFTA,avgFreeThrowsAttempted,Average Free Throws Attempted,The average free throw shots attempted per game.,24.3,24.32353
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,offensive,PPG,avgPoints,Points Per Game,The average number of points scored per game.,76.0,76.02941
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,offensive,ORPG,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,11.4,11.411765
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,offensive,APG,avgAssists,Assists Per Game,The average assists per game.,13.3,13.323529
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,offensive,TOPG,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,17.0,17.029411
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,offensive,2P%,twoPointFieldGoalPct,2-Point Field Goal Percentage,The percentage of 2-points fields goals made by a team or player.,44.6,44.63181495666504
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,offensive,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.172,1.1723356
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,offensive,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.45,0.45464852
2009,16,,WSH,Washington Mystics,,e03a3e,,https://a.espncdn.com/guid/39c302ad-d5df-e0d0-33e8-1cffebc5bc75/logos/default.png,offensive,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,42.3,42.313
