id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_is_active,away_venue_id,away_score,away_winner,game_id,season,season_type,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,away_color,away_alternate_color,away_logo,status_type_alt_detail,game_json,game_json_url,game_date_time,game_date,player_box,PBP
230816016,s:40~l:59~e:230816016~c:230816016,2003-08-16T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-16T22:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,68,FALSE,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,TRUE,3417,72,TRUE,230816016,2003,2,,,,,,,,,,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230816016.json,2003-08-16T22:00:00Z,2003-08-16,,TRUE
230816004,s:40~l:59~e:230816004~c:230816004,2003-08-16T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-16T20:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,,,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,63,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,1841,64,TRUE,230816004,2003,2,,,,,,,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230816004.json,2003-08-16T20:00:00Z,2003-08-16,,TRUE
230816009,s:40~l:59~e:230816009~c:230816009,2003-08-16T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-16T20:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,71,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,2160,84,TRUE,230816009,2003,2,,,,,,,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230816009.json,2003-08-16T20:00:00Z,2003-08-16,,TRUE
230815011,s:40~l:59~e:230815011~c:230815011,2003-08-16T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-16T02:00Z,"","",1,STD,12,12.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,64,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,50,FALSE,230815011,2003,2,,,,,,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230815011.json,2003-08-16T02:00:00Z,2003-08-15,,TRUE
230815013,s:40~l:59~e:230815013~c:230815013,2003-08-16T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-16T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,75,TRUE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,1911,63,FALSE,230815013,2003,2,,,,,,,11213e,c5d646,,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230815013.json,2003-08-16T02:00:00Z,2003-08-15,,TRUE
230814008,s:40~l:59~e:230814008~c:230814008,2003-08-15T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-15T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,83,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,1841,87,TRUE,230814008,2003,2,,,,,,,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230814008.json,2003-08-15T00:00:00Z,2003-08-14,,TRUE
230814001,s:40~l:59~e:230814001~c:230814001,2003-08-14T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-14T23:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,,,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,69,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,1823,76,TRUE,230814001,2003,2,,,,,,,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230814001.json,2003-08-14T23:00:00Z,2003-08-14,,TRUE
230813011,s:40~l:59~e:230813011~c:230813011,2003-08-14T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-14T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,76,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,1911,78,TRUE,230813011,2003,2,,,,,,,11213e,c5d646,,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230813011.json,2003-08-14T02:00:00Z,2003-08-13,,TRUE
230812014,s:40~l:59~e:230812014~c:230812014,2003-08-13T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-13T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,77,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,780,87,TRUE,230812014,2003,2,,,,,,,000000,c7cfd4,,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230812014.json,2003-08-13T02:00:00Z,2003-08-12,,TRUE
230812005,s:40~l:59~e:230812005~c:230812005,2003-08-13T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-13T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,80,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,1823,84,TRUE,230812005,2003,2,,,,,,,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230812005.json,2003-08-13T00:00:00Z,2003-08-12,,TRUE
230812018,s:40~l:59~e:230812018~c:230812018,2003-08-12T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-12T23:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,73,FALSE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,1826,74,TRUE,230812018,2003,2,,,,,,,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230812018.json,2003-08-12T23:00:00Z,2003-08-12,,TRUE
230810004,s:40~l:59~e:230810004~c:230810004,2003-08-11T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-11T00:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,,,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,69,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,1949,46,FALSE,230810004,2003,2,,,,,,,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230810004.json,2003-08-11T00:30:00Z,2003-08-10,,TRUE
230810003,s:40~l:59~e:230810003~c:230810003,2003-08-10T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-10T23:30Z,"","",1,STD,0,0.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,,90,TRUE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,1826,87,FALSE,230810003,2003,2,,,,,,,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230810003.json,2003-08-10T23:30:00Z,2003-08-10,,TRUE
230810002,s:40~l:59~e:230810002~c:230810002,2003-08-10T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-10T23:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,,,TRUE,3417,,71,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,,67,FALSE,230810002,2003,2,,,,,,,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230810002.json,2003-08-10T23:00:00Z,2003-08-10,,TRUE
230809013,s:40~l:59~e:230809013~c:230809013,2003-08-10T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-10T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,73,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,77,TRUE,230809013,2003,2,,,,,,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230809013.json,2003-08-10T02:00:00Z,2003-08-09,,TRUE
230809017,s:40~l:59~e:230809017~c:230809017,2003-08-10T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-10T00:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,,69,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,1841,52,FALSE,230809017,2003,2,,,,,,,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230809017.json,2003-08-10T00:30:00Z,2003-08-09,,TRUE
230809005,s:40~l:59~e:230809005~c:230809005,2003-08-10T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-10T00:00Z,"","",1,STD,5,5.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,62,FALSE,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,TRUE,3417,66,TRUE,230809005,2003,2,,,,,,,,,,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230809005.json,2003-08-10T00:00:00Z,2003-08-09,,TRUE
230809001,s:40~l:59~e:230809001~c:230809001,2003-08-09T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-09T20:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,,,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,69,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,2160,68,FALSE,230809001,2003,2,,,,,,,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230809001.json,2003-08-09T20:00:00Z,2003-08-09,,TRUE
230809016,s:40~l:59~e:230809016~c:230809016,2003-08-09T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-09T20:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,56,FALSE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,1826,65,TRUE,230809016,2003,2,,,,,,,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230809016.json,2003-08-09T20:00:00Z,2003-08-09,,TRUE
230808011,s:40~l:59~e:230808011~c:230808011,2003-08-09T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-09T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,64,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,1841,67,TRUE,230808011,2003,2,,,,,,,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230808011.json,2003-08-09T02:00:00Z,2003-08-08,,TRUE
230808014,s:40~l:59~e:230808014~c:230808014,2003-08-09T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-09T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,68,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,65,FALSE,230808014,2003,2,,,,,,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230808014.json,2003-08-09T02:00:00Z,2003-08-08,,TRUE
230808003,s:40~l:59~e:230808003~c:230808003,2003-08-08T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-08T23:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,,56,FALSE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,,66,TRUE,230808003,2003,2,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230808003.json,2003-08-08T23:30:00Z,2003-08-08,,TRUE
230807005,s:40~l:59~e:230807005~c:230807005,2003-08-08T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-08T00:00Z,"","",1,STD,15,15.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,55,FALSE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,,68,TRUE,230807005,2003,2,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230807005.json,2003-08-08T00:00:00Z,2003-08-07,,TRUE
230807017,s:40~l:59~e:230807017~c:230807017,2003-08-08T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-08T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,,61,FALSE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,86,TRUE,230807017,2003,2,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230807017.json,2003-08-08T00:00:00Z,2003-08-07,,TRUE
230807001,s:40~l:59~e:230807001~c:230807001,2003-08-07T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-07T23:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,,,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,65,TRUE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,1826,54,FALSE,230807001,2003,2,,,,,,,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230807001.json,2003-08-07T23:00:00Z,2003-08-07,,TRUE
230806011,s:40~l:59~e:230806011~c:230806011,2003-08-07T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-07T02:00Z,"","",1,STD,3,3.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,56,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,49,FALSE,230806011,2003,2,,,,,,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230806011.json,2003-08-07T02:00:00Z,2003-08-06,,TRUE
230806014,s:40~l:59~e:230806014~c:230806014,2003-08-07T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-07T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,92,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,1841,56,FALSE,230806014,2003,2,,,,,,,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230806014.json,2003-08-07T02:00:00Z,2003-08-06,,TRUE
230806016,s:40~l:59~e:230806016~c:230806016,2003-08-06T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-06T23:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,92,TRUE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,1911,81,FALSE,230806016,2003,2,,,,,,,11213e,c5d646,,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230806016.json,2003-08-06T23:00:00Z,2003-08-06,,TRUE
230805004,s:40~l:59~e:230805004~c:230805004,2003-08-06T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-06T00:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,,,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,74,TRUE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,47,FALSE,230805004,2003,2,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230805004.json,2003-08-06T00:30:00Z,2003-08-05,,TRUE
230805018,s:40~l:59~e:230805018~c:230805018,2003-08-06T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-06T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,61,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,1911,78,TRUE,230805018,2003,2,,,,,,,11213e,c5d646,,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230805018.json,2003-08-06T00:00:00Z,2003-08-05,,TRUE
230805009,s:40~l:59~e:230805009~c:230805009,2003-08-05T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-05T23:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,69,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,780,60,FALSE,230805009,2003,2,,,,,,,000000,c7cfd4,,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230805009.json,2003-08-05T23:30:00Z,2003-08-05,,TRUE
230804008,s:40~l:59~e:230804008~c:230804008,2003-08-05T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-05T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,61,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,1949,56,FALSE,230804008,2003,2,,,,,,,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230804008.json,2003-08-05T00:00:00Z,2003-08-04,,TRUE
230803013,s:40~l:59~e:230803013~c:230803013,2003-08-04T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-04T01:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,76,TRUE,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,,60,FALSE,230803013,2003,2,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230803013.json,2003-08-04T01:00:00Z,2003-08-03,,TRUE
230803018,s:40~l:59~e:230803018~c:230803018,2003-08-03T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-03T23:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,66,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,,55,FALSE,230803018,2003,2,,,,,,,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,TRUE,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/230803018.json,2003-08-03T23:00:00Z,2003-08-03,,TRUE
