id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
280911003,s:40~l:59~e:280911003~c:280911003,2008-09-11T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-11T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",78,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,66,FALSE,280911003,2008,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,2008-09-11T23:30:00Z,2008-09-11,TRUE,FALSE
280911005,s:40~l:59~e:280911005~c:280911005,2008-09-11T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-11T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,74,TRUE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,59,FALSE,280911005,2008,2,,"","","",,,"",TRUE,2008-09-11T23:00:00Z,2008-09-11,TRUE,FALSE
280909013,s:40~l:59~e:280909013~c:280909013,2008-09-10T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-10T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,77,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,74,FALSE,280909013,2008,2,,"","","",,,"",TRUE,2008-09-10T02:00:00Z,2008-09-09,TRUE,TRUE
280909004,s:40~l:59~e:280909004~c:280909004,2008-09-10T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-10T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,75,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,68,FALSE,280909004,2008,2,,"","","",,,"",TRUE,2008-09-10T00:30:00Z,2008-09-09,TRUE,TRUE
280909008,s:40~l:59~e:280909008~c:280909008,2008-09-10T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-10T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,86,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,76,FALSE,280909008,2008,2,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE,2008-09-10T00:00:00Z,2008-09-09,TRUE,TRUE
280909019,s:40~l:59~e:280909019~c:280909019,2008-09-10T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-10T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,78,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,59,FALSE,280909019,2008,2,,"","","",,,"",TRUE,2008-09-10T00:00:00Z,2008-09-09,TRUE,TRUE
280909009,s:40~l:59~e:280909009~c:280909009,2008-09-09T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-09T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,76,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",82,TRUE,280909009,2008,2,1830,Madison Square Garden,New York,NY,19763,FALSE,"",TRUE,2008-09-09T23:30:00Z,2008-09-09,TRUE,TRUE
280909003,s:40~l:59~e:280909003~c:280909003,2008-09-09T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-09T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",89,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,78,FALSE,280909003,2008,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,2008-09-09T23:00:00Z,2008-09-09,TRUE,TRUE
280908020,s:40~l:59~e:280908020~c:280908020,2008-09-08T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-08T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,77,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,81,TRUE,280908020,2008,2,,"","","",,,"",TRUE,2008-09-08T23:00:00Z,2008-09-08,TRUE,TRUE
280907011,s:40~l:59~e:280907011~c:280907011,2008-09-08T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-08T01:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,99,TRUE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,74,FALSE,280907011,2008,2,,"","","",,,"",TRUE,2008-09-08T01:00:00Z,2008-09-07,TRUE,TRUE
280907013,s:40~l:59~e:280907013~c:280907013,2008-09-08T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-08T01:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,78,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,71,FALSE,280907013,2008,2,,"","","",,,"",TRUE,2008-09-08T01:00:00Z,2008-09-07,TRUE,TRUE
280907009,s:40~l:59~e:280907009~c:280907009,2008-09-07T17:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-07T17:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,69,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,61,FALSE,280907009,2008,2,1830,Madison Square Garden,New York,NY,19763,FALSE,"",TRUE,2008-09-07T17:00:00Z,2008-09-07,TRUE,TRUE
280907018,s:40~l:59~e:280907018~c:280907018,2008-09-07T17:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-07T17:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,73,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",85,TRUE,280907018,2008,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,2008-09-07T17:00:00Z,2008-09-07,TRUE,TRUE
280906014,s:40~l:59~e:280906014~c:280906014,2008-09-07T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-07T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,96,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,88,FALSE,280906014,2008,2,2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE,2008-09-07T02:00:00Z,2008-09-06,TRUE,TRUE
280906004,s:40~l:59~e:280906004~c:280906004,2008-09-07T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-07T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,66,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,84,TRUE,280906004,2008,2,,"","","",,,"",TRUE,2008-09-07T00:30:00Z,2008-09-06,TRUE,TRUE
280906016,s:40~l:59~e:280906016~c:280906016,2008-09-06T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-06T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,69,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",84,TRUE,280906016,2008,2,,"","","",,,"",TRUE,2008-09-06T22:00:00Z,2008-09-06,TRUE,TRUE
280905011,s:40~l:59~e:280905011~c:280905011,2008-09-06T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-06T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,81,TRUE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,69,FALSE,280905011,2008,2,,"","","",,,"",TRUE,2008-09-06T02:00:00Z,2008-09-05,TRUE,TRUE
280905017,s:40~l:59~e:280905017~c:280905017,2008-09-06T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-06T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",76,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,58,FALSE,280905017,2008,2,,"","","",,,"",TRUE,2008-09-06T00:00:00Z,2008-09-05,TRUE,TRUE
280905003,s:40~l:59~e:280905003~c:280905003,2008-09-05T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-05T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",90,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,68,FALSE,280905003,2008,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,2008-09-05T23:30:00Z,2008-09-05,TRUE,TRUE
280905009,s:40~l:59~e:280905009~c:280905009,2008-09-05T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-05T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,82,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,71,FALSE,280905009,2008,2,1830,Madison Square Garden,New York,NY,19763,FALSE,"",TRUE,2008-09-05T23:30:00Z,2008-09-05,TRUE,TRUE
280905018,s:40~l:59~e:280905018~c:280905018,2008-09-05T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-05T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,80,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,75,FALSE,280905018,2008,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,2008-09-05T23:00:00Z,2008-09-05,TRUE,TRUE
280904019,s:40~l:59~e:280904019~c:280904019,2008-09-05T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-05T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,62,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,70,TRUE,280904019,2008,2,,"","","",,,"",TRUE,2008-09-05T00:00:00Z,2008-09-04,TRUE,TRUE
280903011,s:40~l:59~e:280903011~c:280903011,2008-09-04T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-04T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,103,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,96,FALSE,280903011,2008,2,,"","","",,,"",TRUE,2008-09-04T02:00:00Z,2008-09-03,TRUE,TRUE
280902004,s:40~l:59~e:280902004~c:280902004,2008-09-03T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-03T00:30Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,87,FALSE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,90,TRUE,280902004,2008,2,,"","","",,,OT,TRUE,2008-09-03T00:30:00Z,2008-09-02,TRUE,TRUE
280902016,s:40~l:59~e:280902016~c:280902016,2008-09-02T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-02T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,68,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,79,TRUE,280902016,2008,2,,"","","",,,"",TRUE,2008-09-02T23:00:00Z,2008-09-02,TRUE,TRUE
280902020,s:40~l:59~e:280902020~c:280902020,2008-09-02T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-02T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,69,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,83,TRUE,280902020,2008,2,,"","","",,,"",TRUE,2008-09-02T23:00:00Z,2008-09-02,TRUE,TRUE
280901006,s:40~l:59~e:280901006~c:280901006,2008-09-02T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-09-02T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,82,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,58,FALSE,280901006,2008,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,2008-09-02T02:30:00Z,2008-09-01,TRUE,TRUE
280831019,s:40~l:59~e:280831019~c:280831019,2008-08-31T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-08-31T22:00Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,82,TRUE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",81,FALSE,280831019,2008,2,,"","","",,,OT,TRUE,2008-08-31T22:00:00Z,2008-08-31,TRUE,TRUE
280831018,s:40~l:59~e:280831018~c:280831018,2008-08-31T17:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-08-31T17:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,80,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,76,FALSE,280831018,2008,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,2008-08-31T17:00:00Z,2008-08-31,TRUE,TRUE
280830006,s:40~l:59~e:280830006~c:280830006,2008-08-31T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-08-31T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,58,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",53,FALSE,280830006,2008,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,2008-08-31T02:30:00Z,2008-08-30,TRUE,TRUE
280830013,s:40~l:59~e:280830013~c:280830013,2008-08-31T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-08-31T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,80,TRUE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,65,FALSE,280830013,2008,2,,"","","",,,"",TRUE,2008-08-31T02:00:00Z,2008-08-30,TRUE,TRUE
280830008,s:40~l:59~e:280830008~c:280830008,2008-08-31T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-08-31T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,92,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,78,FALSE,280830008,2008,2,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE,2008-08-31T00:00:00Z,2008-08-30,TRUE,TRUE
280830005,s:40~l:59~e:280830005~c:280830005,2008-08-30T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-08-30T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,87,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,72,FALSE,280830005,2008,2,,"","","",,,"",TRUE,2008-08-30T23:00:00Z,2008-08-30,TRUE,TRUE
280829003,s:40~l:59~e:280829003~c:280829003,2008-08-29T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-08-29T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",83,TRUE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,69,FALSE,280829003,2008,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,2008-08-29T23:30:00Z,2008-08-29,TRUE,TRUE
280829020,s:40~l:59~e:280829020~c:280829020,2008-08-29T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-08-29T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,72,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,98,TRUE,280829020,2008,2,,"","","",,,"",TRUE,2008-08-29T23:30:00Z,2008-08-29,TRUE,TRUE
280829016,s:40~l:59~e:280829016~c:280829016,2008-08-29T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-08-29T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,75,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,79,TRUE,280829016,2008,2,,"","","",,,"",TRUE,2008-08-29T23:00:00Z,2008-08-29,TRUE,TRUE
280828006,s:40~l:59~e:280828006~c:280828006,2008-08-29T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-08-29T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,78,TRUE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,63,FALSE,280828006,2008,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,2008-08-29T02:30:00Z,2008-08-28,TRUE,TRUE
