id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_is_active,away_score,away_winner,game_id,season,season_type,away_color,away_alternate_color,away_logo,away_venue_id,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
310904009,s:40~l:59~e:310904009~c:310904009,2011-09-04T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-09-04T20:00Z,"","",1,STD,1826,Prudential Center,Newark,NJ,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,68,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,86,TRUE,310904009,2011,2,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,2029,"",TRUE,2011-09-04T20:00:00Z,2011-09-04,TRUE,TRUE
310904016,s:40~l:59~e:310904016~c:310904016,2011-09-04T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-09-04T20:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,48,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,TRUE,79,TRUE,310904016,2011,2,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,2160,"",TRUE,2011-09-04T20:00:00Z,2011-09-04,TRUE,TRUE
310904020,s:40~l:59~e:310904020~c:310904020,2011-09-04T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-09-04T19:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,73,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,FALSE,52,FALSE,310904020,2011,2,11213e,c5d646,"",1911,"",TRUE,2011-09-04T19:00:00Z,2011-09-04,TRUE,TRUE
310903011,s:40~l:59~e:310903011~c:310903011,2011-09-04T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-09-04T02:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,93,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,TRUE,77,FALSE,310903011,2011,2,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,1841,"",TRUE,2011-09-04T02:00:00Z,2011-09-03,TRUE,TRUE
310903017,s:40~l:59~e:310903017~c:310903017,2011-09-04T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-09-04T00:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",60,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,70,TRUE,310903017,2011,2,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2184,"",TRUE,2011-09-04T00:00:00Z,2011-09-03,TRUE,TRUE
310902003,s:40~l:59~e:310902003~c:310902003,2011-09-03T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-09-03T00:00Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",72,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,78,TRUE,310902003,2011,2,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2184,"",TRUE,2011-09-03T00:00:00Z,2011-09-02,TRUE,TRUE
310902008,s:40~l:59~e:310902008~c:310902008,2011-09-03T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-09-03T00:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,62,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,TRUE,78,TRUE,310902008,2011,2,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,1826,"",TRUE,2011-09-03T00:00:00Z,2011-09-02,TRUE,TRUE
310902018,s:40~l:59~e:310902018~c:310902018,2011-09-02T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-09-02T23:30Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,83,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,55,FALSE,310902018,2011,2,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,"",TRUE,2011-09-02T23:30:00Z,2011-09-02,TRUE,TRUE
310902020,s:40~l:59~e:310902020~c:310902020,2011-09-02T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-09-02T23:30Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,95,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,TRUE,73,FALSE,310902020,2011,2,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,1823,"",TRUE,2011-09-02T23:30:00Z,2011-09-02,TRUE,TRUE
310901017,s:40~l:59~e:310901017~c:310901017,2011-09-02T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-09-02T00:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",86,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,TRUE,68,FALSE,310901017,2011,2,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,1949,"",TRUE,2011-09-02T00:00:00Z,2011-09-01,TRUE,TRUE
310901016,s:40~l:59~e:310901016~c:310901016,2011-09-01T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-09-01T23:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,85,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,TRUE,81,FALSE,310901016,2011,2,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,1827,"",TRUE,2011-09-01T23:00:00Z,2011-09-01,TRUE,TRUE
310830006,s:40~l:59~e:310830006~c:310830006,2011-08-31T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-31T02:30Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,68,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,62,FALSE,310830006,2011,2,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2184,"",TRUE,2011-08-31T02:30:00Z,2011-08-30,TRUE,TRUE
310830003,s:40~l:59~e:310830003~c:310830003,2011-08-31T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-31T00:00Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",74,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,TRUE,96,TRUE,310830003,2011,2,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,1949,"",TRUE,2011-08-31T00:00:00Z,2011-08-30,TRUE,TRUE
310830008,s:40~l:59~e:310830008~c:310830008,2011-08-31T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-31T00:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,73,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,TRUE,56,FALSE,310830008,2011,2,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,1823,"",TRUE,2011-08-31T00:00:00Z,2011-08-30,TRUE,TRUE
310830017,s:40~l:59~e:310830017~c:310830017,2011-08-31T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-31T00:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",78,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,TRUE,66,FALSE,310830017,2011,2,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,2160,"",TRUE,2011-08-31T00:00:00Z,2011-08-30,TRUE,TRUE
310830020,s:40~l:59~e:310830020~c:310830020,2011-08-30T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-30T23:30Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,92,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,90,FALSE,310830020,2011,2,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,"",TRUE,2011-08-30T23:30:00Z,2011-08-30,TRUE,TRUE
310830009,s:40~l:59~e:310830009~c:310830009,2011-08-30T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-30T23:00Z,"","",1,STD,1826,Prudential Center,Newark,NJ,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,71,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,67,FALSE,310830009,2011,2,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,1847,"",TRUE,2011-08-30T23:00:00Z,2011-08-30,TRUE,TRUE
310828014,s:40~l:59~e:310828014~c:310828014,2011-08-29T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-29T01:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,65,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,TRUE,63,FALSE,310828014,2011,2,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,1841,"",TRUE,2011-08-29T01:00:00Z,2011-08-28,TRUE,TRUE
310828019,s:40~l:59~e:310828019~c:310828019,2011-08-28T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-28T22:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,74,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,TRUE,73,FALSE,310828019,2011,2,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,1826,"",TRUE,2011-08-28T22:00:00Z,2011-08-28,TRUE,TRUE
310828003,s:40~l:59~e:310828003~c:310828003,2011-08-28T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-28T20:00Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",83,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,TRUE,72,FALSE,310828003,2011,2,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,2160,"",TRUE,2011-08-28T20:00:00Z,2011-08-28,TRUE,TRUE
310828016,s:40~l:59~e:310828016~c:310828016,2011-08-28T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-28T20:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,79,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,TRUE,86,TRUE,310828016,2011,2,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,1949,"",TRUE,2011-08-28T20:00:00Z,2011-08-28,TRUE,TRUE
310828017,s:40~l:59~e:310828017~c:310828017,2011-08-28T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-28T19:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",61,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,72,TRUE,310828017,2011,2,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,2029,"",TRUE,2011-08-28T19:00:00Z,2011-08-28,TRUE,TRUE
310827005,s:40~l:59~e:310827005~c:310827005,2011-08-27T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-27T23:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,80,FALSE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,TRUE,86,TRUE,310827005,2011,2,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,1827,"",TRUE,2011-08-27T23:00:00Z,2011-08-27,TRUE,TRUE
310826006,s:40~l:59~e:310826006~c:310826006,2011-08-27T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-27T02:30Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,75,FALSE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,FALSE,77,TRUE,310826006,2011,2,11213e,c5d646,"",1911,"",TRUE,2011-08-27T02:30:00Z,2011-08-26,TRUE,TRUE
310826019,s:40~l:59~e:310826019~c:310826019,2011-08-27T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-27T00:30Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,80,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,TRUE,67,FALSE,310826019,2011,2,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,1823,"",TRUE,2011-08-27T00:30:00Z,2011-08-26,TRUE,TRUE
310826008,s:40~l:59~e:310826008~c:310826008,2011-08-27T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-27T00:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,85,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,FALSE,75,FALSE,310826008,2011,2,000000,c7cfd4,"",780,"",TRUE,2011-08-27T00:00:00Z,2011-08-26,TRUE,TRUE
310826018,s:40~l:59~e:310826018~c:310826018,2011-08-26T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-26T23:30Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,95,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,TRUE,92,FALSE,310826018,2011,2,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,1949,"",TRUE,2011-08-26T23:30:00Z,2011-08-26,TRUE,TRUE
310825014,s:40~l:59~e:310825014~c:310825014,2011-08-26T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-26T02:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,74,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,FALSE,57,FALSE,310825014,2011,2,11213e,c5d646,"",1911,"",TRUE,2011-08-26T02:00:00Z,2011-08-25,TRUE,TRUE
310823011,s:40~l:59~e:310823011~c:310823011,2011-08-24T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-24T02:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,70,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,TRUE,74,TRUE,310823011,2011,2,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,1826,"",TRUE,2011-08-24T02:00:00Z,2011-08-23,TRUE,TRUE
310823014,s:40~l:59~e:310823014~c:310823014,2011-08-24T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-24T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,63,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,FALSE,55,FALSE,310823014,2011,2,000000,c7cfd4,"",780,"",TRUE,2011-08-24T02:00:00Z,2011-08-23,TRUE,TRUE
310823003,s:40~l:59~e:310823003~c:310823003,2011-08-24T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-24T00:00Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",72,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,78,TRUE,310823003,2011,2,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,2029,"",TRUE,2011-08-24T00:00:00Z,2011-08-23,TRUE,TRUE
310823019,s:40~l:59~e:310823019~c:310823019,2011-08-24T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-24T00:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,80,FALSE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,TRUE,83,TRUE,310823019,2011,2,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,1827,"",TRUE,2011-08-24T00:00:00Z,2011-08-23,TRUE,TRUE
310823016,s:40~l:59~e:310823016~c:310823016,2011-08-23T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-23T23:00Z,"","",1,STD,,"","","",,,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,82,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,TRUE,86,TRUE,310823016,2011,2,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,1841,OT,TRUE,2011-08-23T23:00:00Z,2011-08-23,TRUE,TRUE
310821003,s:40~l:59~e:310821003~c:310821003,2011-08-21T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-21T23:00Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,2,2,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",67,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,TRUE,73,TRUE,310821003,2011,2,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,1841,"",TRUE,2011-08-21T23:00:00Z,2011-08-21,TRUE,TRUE
310821005,s:40~l:59~e:310821005~c:310821005,2011-08-21T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-21T22:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,83,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,TRUE,51,FALSE,310821005,2011,2,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,1823,"",TRUE,2011-08-21T22:00:00Z,2011-08-21,TRUE,TRUE
310821018,s:40~l:59~e:310821018~c:310821018,2011-08-21T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-21T21:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,96,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,TRUE,87,FALSE,310821018,2011,2,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,1827,"",TRUE,2011-08-21T21:00:00Z,2011-08-21,TRUE,TRUE
310820011,s:40~l:59~e:310820011~c:310820011,2011-08-21T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-21T02:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,87,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,FALSE,81,FALSE,310820011,2011,2,000000,c7cfd4,"",780,"",TRUE,2011-08-21T02:00:00Z,2011-08-20,TRUE,TRUE
