id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
291009011,s:40~l:59~e:291009011~c:291009011,2009-10-10T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-10-10T01:00Z,event,WNBA FINALS - GAME 5,1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,94,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,86,FALSE,291009011,2009,3,"",TRUE,2009-10-10T01:00:00Z,2009-10-09,TRUE,TRUE
291007005,s:40~l:59~e:291007005~c:291007005,2009-10-07T23:45Z,0,TRUE,FALSE,FALSE,FALSE,2009-10-07T23:45Z,event,WNBA FINALS - GAME 4,1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,77,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,90,TRUE,291007005,2009,3,"",TRUE,2009-10-07T23:45:00Z,2009-10-07,TRUE,TRUE
291004005,s:40~l:59~e:291004005~c:291004005,2009-10-04T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-10-04T20:00Z,event,WNBA FINALS - GAME 3,1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,86,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,85,FALSE,291004005,2009,3,"",TRUE,2009-10-04T20:00:00Z,2009-10-04,TRUE,TRUE
291001011,s:40~l:59~e:291001011~c:291001011,2009-10-02T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-10-02T01:00Z,event,WNBA FINALS - GAME 2,1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,84,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,93,TRUE,291001011,2009,3,"",TRUE,2009-10-02T01:00:00Z,2009-10-01,TRUE,TRUE
290929011,s:40~l:59~e:290929011~c:290929011,2009-09-30T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-30T01:00Z,event,WNBA FINALS - GAME 1,1,STD,,"","","",,,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,120,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,116,FALSE,290929011,2009,3,OT,TRUE,2009-09-30T01:00:00Z,2009-09-29,TRUE,TRUE
290926011,s:40~l:59~e:290926011~c:290926011,2009-09-27T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-27T02:00Z,event,WESTERN CONFERENCE FINALS - GAME 3,1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,85,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,74,FALSE,290926011,2009,3,"",TRUE,2009-09-27T02:00:00Z,2009-09-26,TRUE,TRUE
290926005,s:40~l:59~e:290926005~c:290926005,2009-09-26T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-26T23:00Z,event,EASTERN CONFERENCE FINALS - GAME 3,1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,72,TRUE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",67,FALSE,290926005,2009,3,"",TRUE,2009-09-26T23:00:00Z,2009-09-26,TRUE,TRUE
290925011,s:40~l:59~e:290925011~c:290925011,2009-09-26T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-26T02:00Z,event,WESTERN CONFERENCE FINALS - GAME 2,1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,76,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,87,TRUE,290925011,2009,3,"",TRUE,2009-09-26T02:00:00Z,2009-09-25,TRUE,TRUE
290925005,s:40~l:59~e:290925005~c:290925005,2009-09-25T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-25T23:00Z,event,EASTERN CONFERENCE FINALS - GAME 2,1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,79,TRUE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",75,FALSE,290925005,2009,3,"",TRUE,2009-09-25T23:00:00Z,2009-09-25,TRUE,TRUE
290923006,s:40~l:59~e:290923006~c:290923006,2009-09-24T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-24T02:00Z,event,WESTERN CONFERENCE FINALS - GAME 1,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,94,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,103,TRUE,290923006,2009,3,"",TRUE,2009-09-24T02:00:00Z,2009-09-23,TRUE,TRUE
290923003,s:40~l:59~e:290923003~c:290923003,2009-09-24T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-24T00:00Z,event,EASTERN CONFERENCE FINALS - GAME 1,1,STD,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",72,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,56,FALSE,290923003,2009,3,"",TRUE,2009-09-24T00:00:00Z,2009-09-23,TRUE,TRUE
290921011,s:40~l:59~e:290921011~c:290921011,2009-09-22T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-22T02:00Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 3,1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,100,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",92,FALSE,290921011,2009,3,"",TRUE,2009-09-22T02:00:00Z,2009-09-21,TRUE,TRUE
290920014,s:40~l:59~e:290920014~c:290920014,2009-09-20T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-20T21:00Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 3,1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,64,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,75,TRUE,290920014,2009,3,"",TRUE,2009-09-20T21:00:00Z,2009-09-20,TRUE,TRUE
290919011,s:40~l:59~e:290919011~c:290919011,2009-09-20T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-20T02:00Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 2,1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,106,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",78,FALSE,290919011,2009,3,"",TRUE,2009-09-20T02:00:00Z,2009-09-19,TRUE,TRUE
290919005,s:40~l:59~e:290919005~c:290919005,2009-09-19T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-19T23:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 2,1,STD,,"","","",,,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,81,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,74,FALSE,290919005,2009,3,OT,TRUE,2009-09-19T23:00:00Z,2009-09-19,TRUE,TRUE
290918014,s:40~l:59~e:290918014~c:290918014,2009-09-19T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-19T02:00Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 2,1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,75,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,74,FALSE,290918014,2009,3,"",TRUE,2009-09-19T02:00:00Z,2009-09-18,TRUE,TRUE
290918020,s:40~l:59~e:290918020~c:290918020,2009-09-18T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-18T23:30Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 2,1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,79,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",94,TRUE,290918020,2009,3,"",TRUE,2009-09-18T23:30:00Z,2009-09-18,TRUE,TRUE
290917017,s:40~l:59~e:290917017~c:290917017,2009-09-18T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-18T01:00Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 1,1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",92,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,91,FALSE,290917017,2009,3,"",TRUE,2009-09-18T01:00:00Z,2009-09-17,TRUE,TRUE
290917016,s:40~l:59~e:290917016~c:290917016,2009-09-17T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-17T23:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 1,1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,79,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,88,TRUE,290917016,2009,3,"",TRUE,2009-09-17T23:00:00Z,2009-09-17,TRUE,TRUE
290916006,s:40~l:59~e:290916006~c:290916006,2009-09-17T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-17T02:00Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 1,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,70,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,63,FALSE,290916006,2009,3,"",TRUE,2009-09-17T02:00:00Z,2009-09-16,TRUE,TRUE
290916003,s:40~l:59~e:290916003~c:290916003,2009-09-17T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-17T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 1,1,STD,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",94,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,89,FALSE,290916003,2009,3,"",TRUE,2009-09-17T00:00:00Z,2009-09-16,TRUE,TRUE
290913013,s:40~l:59~e:290913013~c:290913013,2009-09-14T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-14T01:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,88,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,66,FALSE,290913013,2009,2,"",TRUE,2009-09-14T01:00:00Z,2009-09-13,TRUE,TRUE
290913009,s:40~l:59~e:290913009~c:290913009,2009-09-13T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-13T20:00Z,"","",1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,86,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,65,FALSE,290913009,2009,2,"",TRUE,2009-09-13T20:00:00Z,2009-09-13,TRUE,TRUE
290913011,s:40~l:59~e:290913011~c:290913011,2009-09-13T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-13T19:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,78,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,81,TRUE,290913011,2009,2,"",TRUE,2009-09-13T19:00:00Z,2009-09-13,TRUE,TRUE
290913018,s:40~l:59~e:290913018~c:290913018,2009-09-13T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-13T19:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,95,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,85,FALSE,290913018,2009,2,"",TRUE,2009-09-13T19:00:00Z,2009-09-13,TRUE,TRUE
290912017,s:40~l:59~e:290912017~c:290912017,2009-09-13T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-13T00:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",55,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,64,TRUE,290912017,2009,2,"",TRUE,2009-09-13T00:00:00Z,2009-09-12,TRUE,TRUE
290912019,s:40~l:59~e:290912019~c:290912019,2009-09-13T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-13T00:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,69,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",80,TRUE,290912019,2009,2,"",TRUE,2009-09-13T00:00:00Z,2009-09-12,TRUE,TRUE
290912016,s:40~l:59~e:290912016~c:290912016,2009-09-12T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-12T23:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,82,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,64,FALSE,290912016,2009,2,"",TRUE,2009-09-12T23:00:00Z,2009-09-12,TRUE,TRUE
290911006,s:40~l:59~e:290911006~c:290911006,2009-09-12T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-12T02:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,90,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,61,FALSE,290911006,2009,2,"",TRUE,2009-09-12T02:30:00Z,2009-09-11,TRUE,TRUE
290911020,s:40~l:59~e:290911020~c:290911020,2009-09-11T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-11T23:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,88,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,64,FALSE,290911020,2009,2,"",TRUE,2009-09-11T23:00:00Z,2009-09-11,TRUE,TRUE
290910013,s:40~l:59~e:290910013~c:290910013,2009-09-11T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-11T02:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,71,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",80,TRUE,290910013,2009,2,"",TRUE,2009-09-11T02:00:00Z,2009-09-10,TRUE,TRUE
290910014,s:40~l:59~e:290910014~c:290910014,2009-09-11T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-11T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,84,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,92,TRUE,290910014,2009,2,OT,TRUE,2009-09-11T02:00:00Z,2009-09-10,TRUE,TRUE
290910019,s:40~l:59~e:290910019~c:290910019,2009-09-11T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-11T00:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,86,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,79,FALSE,290910019,2009,2,"",TRUE,2009-09-11T00:00:00Z,2009-09-10,TRUE,TRUE
290910003,s:40~l:59~e:290910003~c:290910003,2009-09-10T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-10T23:30Z,"","",1,STD,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",94,TRUE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,87,FALSE,290910003,2009,2,OT,TRUE,2009-09-10T23:30:00Z,2009-09-10,TRUE,TRUE
290909008,s:40~l:59~e:290909008~c:290909008,2009-09-10T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-10T00:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,75,TRUE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",72,FALSE,290909008,2009,2,"",TRUE,2009-09-10T00:00:00Z,2009-09-09,TRUE,TRUE
290908006,s:40~l:59~e:290908006~c:290908006,2009-09-09T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2009-09-09T02:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,76,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",68,FALSE,290908006,2009,2,"",TRUE,2009-09-09T02:30:00Z,2009-09-08,TRUE,TRUE
