season,game_id,official_id,official_uid,official_full_name,official_display_name,official_first_name,official_last_name,official_order,position_name,position_display_name
2021,401320565,52044,,Fatou Cissoko-Stephens,Fatou Cissoko-Stephens,Fatou,Cissoko-Stephens,1,Referee,Referee
2021,401320565,3159369,,Randy Richardson,Randy Richardson,Randy,Richardson,2,Referee,Referee
2021,401320565,4316357,,Blanca Burns,Blanca Burns,Blanca,Burns,3,Referee,Referee
2021,401320566,7671,,Michael Price,Michael Price,Michael,Price,1,Referee,Referee
2021,401320566,3956446,,Karleena Tobin,Karleena Tobin,Karleena,Tobin,2,Referee,Referee
2021,401320566,4073490,,Toni Patillo,Toni Patillo,Toni,Patillo,3,Referee,Referee
2021,401320567,1206,,Jeff Smith,Jeff Smith,Jeff,Smith,1,Referee,Referee
2021,401320567,52042,,Roy Gulbeyan,Roy Gulbeyan,Roy,Gulbeyan,2,Referee,Referee
2021,401320567,4237462,,Danielle Scott,Danielle Scott,Danielle,Scott,3,Referee,Referee
2021,401320568,1183,,Tim Greene,Tim Greene,Tim,Greene,1,Referee,Referee
2021,401320568,1182,,Janetta Graham,Janetta Graham,Janetta,Graham,2,Referee,Referee
2021,401320568,4075560,,Ashley Gilpin,Ashley Gilpin,Ashley,Gilpin,3,Referee,Referee
2021,401320569,9951,,Amy Bonner,Amy Bonner,Amy,Bonner,1,Referee,Referee
2021,401320569,1211,,Angelica Suffren,Angelica Suffren,Angelica,Suffren,2,Referee,Referee
2021,401320569,2992939,,Eric Brewton,Eric Brewton,Eric,Brewton,3,Referee,Referee
2021,401320570,2609971,,Tiara Cruse,Tiara Cruse,Tiara,Cruse,1,Referee,Referee
2021,401320570,2616231,,Che Flores,Che Flores,Che,Flores,2,Referee,Referee
2021,401320570,3081694,,Isaac Barnett,Isaac Barnett,Isaac,Barnett,3,Referee,Referee
2021,401320571,52042,,Roy Gulbeyan,Roy Gulbeyan,Roy,Gulbeyan,1,Referee,Referee
2021,401320571,4237462,,Danielle Scott,Danielle Scott,Danielle,Scott,2,Referee,Referee
2021,401320571,4237561,,Matt Kallio,Matt Kallio,Matt,Kallio,3,Referee,Referee
2021,401320572,7671,,Michael Price,Michael Price,Michael,Price,1,Referee,Referee
