season,game_id,official_id,official_uid,official_full_name,official_display_name,official_first_name,official_last_name,official_order,position_name,position_display_name
2022,401391650,1183,,Tim Greene,Tim Greene,Tim,Greene,1,Referee,Referee
2022,401391650,2616231,,Che Flores,Che Flores,Che,Flores,2,Referee,Referee
2022,401391650,4237943,,Robert Hussey,Robert Hussey,Robert,Hussey,3,Referee,Referee
2022,401391651,52043,,Jeff Wooten,Jeff Wooten,Jeff,Wooten,1,Referee,Referee
2022,401391651,2992939,,Eric Brewton,Eric Brewton,Eric,Brewton,2,Referee,Referee
2022,401391651,4237661,,Dannica Baroody,Dannica Baroody,Dannica,Baroody,3,Referee,Referee
2022,401391652,1206,,Jeff Smith,Jeff Smith,Jeff,Smith,1,Referee,Referee
2022,401391652,1211,,Angelica Suffren,Angelica Suffren,Angelica,Suffren,2,Referee,Referee
2022,401391652,52046,,Billy Smith,Billy Smith,Billy,Smith,3,Referee,Referee
2022,401391653,52042,,Roy Gulbeyan,Roy Gulbeyan,Roy,Gulbeyan,1,Referee,Referee
2022,401391653,2995627,,Byron Jarrett,Byron Jarrett,Byron,Jarrett,2,Referee,Referee
2022,401391653,4316357,,Blanca Burns,Blanca Burns,Blanca,Burns,3,Referee,Referee
2022,401391654,1183,,Tim Greene,Tim Greene,Tim,Greene,1,Referee,Referee
2022,401391654,2616231,,Che Flores,Che Flores,Che,Flores,2,Referee,Referee
2022,401391654,3081694,,Isaac Barnett,Isaac Barnett,Isaac,Barnett,3,Referee,Referee
2022,401391655,1213,,Kurt Walker,Kurt Walker,Kurt,Walker,1,Referee,Referee
2022,401391655,52044,,Fatou Cissoko-Stephens,Fatou Cissoko-Stephens,Fatou,Cissoko-Stephens,2,Referee,Referee
2022,401391655,1178,,Maj Forsberg,Maj Forsberg,Maj,Forsberg,3,Referee,Referee
2022,401391656,9951,,Amy Bonner,Amy Bonner,Amy,Bonner,1,Referee,Referee
2022,401391656,3159369,,Randy Richardson,Randy Richardson,Randy,Richardson,2,Referee,Referee
2022,401391656,4337401,,Kevin Fahy,Kevin Fahy,Kevin,Fahy,3,Referee,Referee
2022,401391658,52046,,Billy Smith,Billy Smith,Billy,Smith,1,Referee,Referee
2022,401391658,4073490,,Toni Patillo,Toni Patillo,Toni,Patillo,2,Referee,Referee
2022,401391658,4237661,,Dannica Baroody,Dannica Baroody,Dannica,Baroody,3,Referee,Referee
2022,401391657,2992939,,Eric Brewton,Eric Brewton,Eric,Brewton,1,Referee,Referee
2022,401391657,4237561,,Matt Kallio,Matt Kallio,Matt,Kallio,2,Referee,Referee
2022,401391657,4316357,,Blanca Burns,Blanca Burns,Blanca,Burns,3,Referee,Referee
2022,401391659,52042,,Roy Gulbeyan,Roy Gulbeyan,Roy,Gulbeyan,1,Referee,Referee
2022,401391659,9951,,Amy Bonner,Amy Bonner,Amy,Bonner,2,Referee,Referee
2022,401391659,3159369,,Randy Richardson,Randy Richardson,Randy,Richardson,3,Referee,Referee
2022,401391660,2992939,,Eric Brewton,Eric Brewton,Eric,Brewton,1,Referee,Referee
2022,401391660,3081694,,Isaac Barnett,Isaac Barnett,Isaac,Barnett,2,Referee,Referee
2022,401391660,4237561,,Matt Kallio,Matt Kallio,Matt,Kallio,3,Referee,Referee
2022,401391661,1183,,Tim Greene,Tim Greene,Tim,Greene,1,Referee,Referee
2022,401391661,2995627,,Byron Jarrett,Byron Jarrett,Byron,Jarrett,2,Referee,Referee
2022,401391661,4073490,,Toni Patillo,Toni Patillo,Toni,Patillo,3,Referee,Referee
2022,401391662,1211,,Angelica Suffren,Angelica Suffren,Angelica,Suffren,1,Referee,Referee
