season,game_id,official_id,official_uid,official_full_name,official_display_name,official_first_name,official_last_name,official_order,position_name,position_display_name
2017,400927392,2992939,,Eric Brewton,Eric Brewton,Eric,Brewton,1,Referee,Referee
2017,400927392,2994496,,Billy Smith,Billy Smith,Billy,Smith,2,Referee,Referee
2017,400927392,3009087,,Fatou Cissoko-Stephens,Fatou Cissoko-Stephens,Fatou,Cissoko-Stephens,3,Referee,Referee
2017,400927392,4217619,,Fatou Cissoko-Stephens,Fatou Cissoko-Stephens,Fatou,Cissoko-Stephens,3,Referee,Referee
2017,400927393,52027,,Tiffany  Bird,Tiffany  Bird,Tiffany,Bird,1,Referee,Referee
2017,400927393,2992917,,Sue Blauch,Sue Blauch,Sue,Blauch,1,Referee,Referee
2017,400927393,4011264,,Natalie Sago,Natalie Sago,Natalie,Sago,2,Referee,Referee
2017,400927393,4217543,,Tiffany Bird,Tiffany Bird,Tiffany,Bird,3,Referee,Referee
2017,400927394,52035,,Vladimir Voyard-Tadal,Vladimir Voyard-Tadal,Vladimir,Voyard-Tadal,1,Referee,Referee
2017,400927394,2616672,,Vladimir Voyard-Tadal,Vladimir Voyard-Tadal,Vladimir,Voyard-Tadal,1,Referee,Referee
2017,400927394,2994429,,Tim Greene,Tim Greene,Tim,Greene,2,Referee,Referee
2017,400927394,2994497,,Maj Forsberg,Maj Forsberg,Maj,Forsberg,3,Referee,Referee
2017,400927395,2616556,,Donald Hudson,Donald Hudson,Donald,Hudson,1,Referee,Referee
2017,400927395,3017305,,JB DeRosa,JB DeRosa,JB,DeRosa,2,Referee,Referee
2017,400927395,3956446,,Karleena Tobin,Karleena Tobin,Karleena,Tobin,3,Referee,Referee
2017,400927396,2616231,,Che Flores,Che Flores,Che,Flores,1,Referee,Referee
2017,400927396,2993071,,Kevin Sparrock,Kevin Sparrock,Kevin,Sparrock,1,Referee,Referee
2017,400927396,3032893,,Thomas Nunez,Thomas Nunez,Thomas,Nunez,2,Referee,Referee
