season,game_id,official_id,official_uid,official_full_name,official_display_name,official_first_name,official_last_name,official_order,position_name,position_display_name
2013,400445705,2992917,,Sue Blauch,Sue Blauch,Sue,Blauch,1,Referee,Referee
2013,400445705,2992921,,Jeff Smith,Jeff Smith,Jeff,Smith,2,Referee,Referee
2013,400445705,3032893,,Thomas Nunez,Thomas Nunez,Thomas,Nunez,3,Referee,Referee
2013,400445707,2992920,,Tom Mauer,Tom Mauer,Tom,Mauer,1,Referee,Referee
2013,400445707,2992941,,Daryl Humphrey,Daryl Humphrey,Daryl,Humphrey,2,Referee,Referee
2013,400445707,2994496,,Billy Smith,Billy Smith,Billy,Smith,3,Referee,Referee
2013,400445711,2992939,,Eric Brewton,Eric Brewton,Eric,Brewton,1,Referee,Referee
2013,400445711,2993071,,Kevin Sparrock,Kevin Sparrock,Kevin,Sparrock,2,Referee,Referee
2013,400445711,2994322,,Lamont Simpson,Lamont Simpson,Lamont,Simpson,3,Referee,Referee
2013,400445715,2992916,,Denise Brooks,Denise Brooks,Denise,Brooks,1,Referee,Referee
2013,400445715,2993069,,Kurt Walker,Kurt Walker,Kurt,Walker,2,Referee,Referee
2013,400445715,2993574,,Clarke Stevens,Clarke Stevens,Clarke,Stevens,3,Referee,Referee
2013,400445718,2992918,,Amy Bonner,Amy Bonner,Amy,Bonner,1,Referee,Referee
2013,400445718,2993070,,Roy Gulbeyan,Roy Gulbeyan,Roy,Gulbeyan,2,Referee,Referee
2013,400445718,2994496,,Billy Smith,Billy Smith,Billy,Smith,3,Referee,Referee
2013,400445722,2992921,,Jeff Smith,Jeff Smith,Jeff,Smith,1,Referee,Referee
2013,400445722,2992940,,Brenda Pantoja,Brenda Pantoja,Brenda,Pantoja,2,Referee,Referee
2013,400445722,2993575,,Michael Price,Michael Price,Michael,Price,3,Referee,Referee
2013,400445726,2993575,,Michael Price,Michael Price,Michael,Price,1,Referee,Referee
2013,400445726,2994430,,Lauren Holtkamp,Lauren Holtkamp,Lauren,Holtkamp,2,Referee,Referee
2013,400445726,2995793,,Tony Dawkins,Tony Dawkins,Tony,Dawkins,3,Referee,Referee
2013,400445728,2994322,,Lamont Simpson,Lamont Simpson,Lamont,Simpson,1,Referee,Referee
2013,400445728,2995627,,Byron Jarrett,Byron Jarrett,Byron,Jarrett,2,Referee,Referee
2013,400445728,3032468,,Donald Hudson,Donald Hudson,Donald,Hudson,3,Referee,Referee
2013,400445731,2992939,,Eric Brewton,Eric Brewton,Eric,Brewton,1,Referee,Referee
2013,400445731,2994496,,Billy Smith,Billy Smith,Billy,Smith,2,Referee,Referee
2013,400445731,2994497,,Maj Forsberg,Maj Forsberg,Maj,Forsberg,3,Referee,Referee
2013,400445734,2992918,,Amy Bonner,Amy Bonner,Amy,Bonner,1,Referee,Referee
2013,400445734,2993069,,Kurt Walker,Kurt Walker,Kurt,Walker,2,Referee,Referee
2013,400445734,2993575,,Michael Price,Michael Price,Michael,Price,3,Referee,Referee
2013,400445756,2992916,,Denise Brooks,Denise Brooks,Denise,Brooks,1,Referee,Referee
2013,400445756,2992920,,Tom Mauer,Tom Mauer,Tom,Mauer,2,Referee,Referee
2013,400445756,2993576,,Jeff Wooten,Jeff Wooten,Jeff,Wooten,3,Referee,Referee
2013,400445760,2992939,,Eric Brewton,Eric Brewton,Eric,Brewton,1,Referee,Referee
2013,400445760,2992941,,Daryl Humphrey,Daryl Humphrey,Daryl,Humphrey,2,Referee,Referee
2013,400445760,2994429,,Tim Greene,Tim Greene,Tim,Greene,3,Referee,Referee
2013,400445764,2992917,,Sue Blauch,Sue Blauch,Sue,Blauch,1,Referee,Referee
2013,400445764,2994497,,Maj Forsberg,Maj Forsberg,Maj,Forsberg,2,Referee,Referee
2013,400445764,2995793,,Tony Dawkins,Tony Dawkins,Tony,Dawkins,3,Referee,Referee
2013,400445766,2992919,,Cameron Inouye,Cameron Inouye,Cameron,Inouye,1,Referee,Referee
2013,400445766,2992940,,Brenda Pantoja,Brenda Pantoja,Brenda,Pantoja,2,Referee,Referee
2013,400445766,2993070,,Roy Gulbeyan,Roy Gulbeyan,Roy,Gulbeyan,3,Referee,Referee
2013,400445777,2992920,,Tom Mauer,Tom Mauer,Tom,Mauer,1,Referee,Referee
2013,400445777,2992921,,Jeff Smith,Jeff Smith,Jeff,Smith,2,Referee,Referee
2013,400445777,2992941,,Daryl Humphrey,Daryl Humphrey,Daryl,Humphrey,3,Referee,Referee
2013,400445780,2992916,,Denise Brooks,Denise Brooks,Denise,Brooks,1,Referee,Referee
2013,400445780,2992939,,Eric Brewton,Eric Brewton,Eric,Brewton,2,Referee,Referee
2013,400445780,2994322,,Lamont Simpson,Lamont Simpson,Lamont,Simpson,3,Referee,Referee
2013,400445783,2992918,,Amy Bonner,Amy Bonner,Amy,Bonner,1,Referee,Referee
2013,400445783,2992921,,Jeff Smith,Jeff Smith,Jeff,Smith,2,Referee,Referee
2013,400445783,2993071,,Kevin Sparrock,Kevin Sparrock,Kevin,Sparrock,3,Referee,Referee
2013,400445787,2992941,,Daryl Humphrey,Daryl Humphrey,Daryl,Humphrey,1,Referee,Referee
2013,400445787,2994430,,Lauren Holtkamp,Lauren Holtkamp,Lauren,Holtkamp,2,Referee,Referee
2013,400445787,2994496,,Billy Smith,Billy Smith,Billy,Smith,3,Referee,Referee
2013,400445788,52027,,Tiffany  Bird,Tiffany  Bird,Tiffany,Bird,1,Referee,Referee
2013,400445788,2993070,,Roy Gulbeyan,Roy Gulbeyan,Roy,Gulbeyan,2,Referee,Referee
2013,400445788,2993574,,Clarke Stevens,Clarke Stevens,Clarke,Stevens,3,Referee,Referee
2013,400445790,2992919,,Cameron Inouye,Cameron Inouye,Cameron,Inouye,1,Referee,Referee
2013,400445790,2993069,,Kurt Walker,Kurt Walker,Kurt,Walker,2,Referee,Referee
2013,400445790,2993576,,Jeff Wooten,Jeff Wooten,Jeff,Wooten,3,Referee,Referee
2013,400445792,2992916,,Denise Brooks,Denise Brooks,Denise,Brooks,1,Referee,Referee
2013,400445792,2992920,,Tom Mauer,Tom Mauer,Tom,Mauer,2,Referee,Referee
2013,400445792,2994322,,Lamont Simpson,Lamont Simpson,Lamont,Simpson,3,Referee,Referee
2013,400445794,2609971,,Tiara Cruse,Tiara Cruse,Tiara,Cruse,1,Referee,Referee
2013,400445794,2992917,,Sue Blauch,Sue Blauch,Sue,Blauch,2,Referee,Referee
