season,game_id,official_id,official_uid,official_full_name,official_display_name,official_first_name,official_last_name,official_order,position_name,position_display_name
2009,290606006,2615857,,Cameron Inouye,Cameron Inouye,Cameron,Inouye,1,Referee,Referee
2009,290606006,2616803,,Scott Twardoski,Scott Twardoski,Scott,Twardoski,2,Referee,Referee
2009,290606006,2615792,,Michael Price,Michael Price,Michael,Price,3,Referee,Referee
2009,290606013,2615859,,Shelley Nakasone,Shelley Nakasone,Shelley,Nakasone,1,Referee,Referee
2009,290606013,2615856,,Clarke Stevens,Clarke Stevens,Clarke,Stevens,2,Referee,Referee
2009,290606013,1188,,Byron Jarrett,Byron Jarrett,Byron,Jarrett,3,Referee,Referee
2009,290606018,1168,,Eric Brewton,Eric Brewton,Eric,Brewton,1,Referee,Referee
2009,290606018,1212,,Josh Tiven,Josh Tiven,Josh,Tiven,2,Referee,Referee
2009,290606018,1177,,Kane Fitzgerald,Kane Fitzgerald,Kane,Fitzgerald,3,Referee,Referee
2009,290606020,1208,,Kevin Sparrock,Kevin Sparrock,Kevin,Sparrock,1,Referee,Referee
2009,290606020,1215,,James Williams,James Williams,James,Williams,2,Referee,Referee
2009,290606020,2615788,,Daryl Humphrey,Daryl Humphrey,Daryl,Humphrey,3,Referee,Referee
2009,290606008,2615820,,Bob Trammell,Bob Trammell,Bob,Trammell,1,Referee,Referee
2009,290606008,1184,,Felicia Grinter,Felicia Grinter,Felicia,Grinter,2,Referee,Referee
2009,290606008,2615830,,June Courteau,June Courteau,June,Courteau,3,Referee,Referee
2009,290606011,2615819,,Roy Gulbeyan,Roy Gulbeyan,Roy,Gulbeyan,1,Referee,Referee
2009,290606011,1175,,Penny Davis,Penny Davis,Penny,Davis,2,Referee,Referee
2009,290606011,1213,,Kurt Walker,Kurt Walker,Kurt,Walker,3,Referee,Referee
2009,290607009,1168,,Eric Brewton,Eric Brewton,Eric,Brewton,1,Referee,Referee
2009,290607009,2615851,,Bonita Spence,Bonita Spence,Bonita,Spence,2,Referee,Referee
2009,290607009,1193,,Marat Kogut,Marat Kogut,Marat,Kogut,3,Referee,Referee
2009,290607016,2616817,,Tony Dawkins,Tony Dawkins,Tony,Dawkins,1,Referee,Referee
2009,290607016,1206,,Jeff Smith,Jeff Smith,Jeff,Smith,2,Referee,Referee
2009,290607016,2615426,,Denise Brooks-Clauser,Denise Brooks-Clauser,Denise,Brooks-Clauser,3,Referee,Referee
2009,290607005,1212,,Josh Tiven,Josh Tiven,Josh,Tiven,1,Referee,Referee
2009,290607005,2615788,,Daryl Humphrey,Daryl Humphrey,Daryl,Humphrey,2,Referee,Referee
2009,290607005,1211,,Angelica Suffren,Angelica Suffren,Angelica,Suffren,3,Referee,Referee
2009,290608003,2615865,,Tom Mauer,Tom Mauer,Tom,Mauer,1,Referee,Referee
2009,290608003,2615850,,Sue Blauch,Sue Blauch,Sue,Blauch,2,Referee,Referee
2009,290608003,2615830,,June Courteau,June Courteau,June,Courteau,3,Referee,Referee
2009,290609005,1168,,Eric Brewton,Eric Brewton,Eric,Brewton,1,Referee,Referee
2009,290609005,2615850,,Sue Blauch,Sue Blauch,Sue,Blauch,2,Referee,Referee
2009,290609005,2615426,,Denise Brooks-Clauser,Denise Brooks-Clauser,Denise,Brooks-Clauser,3,Referee,Referee
2009,290610003,2615819,,Roy Gulbeyan,Roy Gulbeyan,Roy,Gulbeyan,1,Referee,Referee
2009,290610003,1208,,Kevin Sparrock,Kevin Sparrock,Kevin,Sparrock,2,Referee,Referee
2009,290610003,1169,,Denise Brooks,Denise Brooks,Denise,Brooks,3,Referee,Referee
2009,290610008,2616817,,Tony Dawkins,Tony Dawkins,Tony,Dawkins,1,Referee,Referee
2009,290610008,2615788,,Daryl Humphrey,Daryl Humphrey,Daryl,Humphrey,2,Referee,Referee
2009,290610008,1206,,Jeff Smith,Jeff Smith,Jeff,Smith,3,Referee,Referee
2009,290610011,1178,,Maj Forsberg,Maj Forsberg,Maj,Forsberg,1,Referee,Referee
2009,290610011,2615859,,Shelley Nakasone,Shelley Nakasone,Shelley,Nakasone,2,Referee,Referee
2009,290610011,2615856,,Clarke Stevens,Clarke Stevens,Clarke,Stevens,3,Referee,Referee
2009,290612005,2616818,,Amy Bonner,Amy Bonner,Amy,Bonner,1,Referee,Referee
2009,290612005,1206,,Jeff Smith,Jeff Smith,Jeff,Smith,2,Referee,Referee
2009,290612005,2615830,,June Courteau,June Courteau,June,Courteau,3,Referee,Referee
2009,290612008,2615819,,Roy Gulbeyan,Roy Gulbeyan,Roy,Gulbeyan,1,Referee,Referee
2009,290612008,1203,,Metta Roberts,Metta Roberts,Metta,Roberts,2,Referee,Referee
2009,290612008,1167,,James Breeding,James Breeding,James,Breeding,3,Referee,Referee
2009,290612019,2615851,,Bonita Spence,Bonita Spence,Bonita,Spence,1,Referee,Referee
2009,290612019,1212,,Josh Tiven,Josh Tiven,Josh,Tiven,2,Referee,Referee
2009,290612019,2615850,,Sue Blauch,Sue Blauch,Sue,Blauch,3,Referee,Referee
2009,290612013,1178,,Maj Forsberg,Maj Forsberg,Maj,Forsberg,1,Referee,Referee
2009,290612013,2615856,,Clarke Stevens,Clarke Stevens,Clarke,Stevens,2,Referee,Referee
2009,290612013,2615792,,Michael Price,Michael Price,Michael,Price,3,Referee,Referee
2009,290613017,2615857,,Cameron Inouye,Cameron Inouye,Cameron,Inouye,1,Referee,Referee
2009,290613017,1215,,James Williams,James Williams,James,Williams,2,Referee,Referee
2009,290613017,2615850,,Sue Blauch,Sue Blauch,Sue,Blauch,3,Referee,Referee
2009,290614019,1206,,Jeff Smith,Jeff Smith,Jeff,Smith,1,Referee,Referee
2009,290614019,1193,,Marat Kogut,Marat Kogut,Marat,Kogut,2,Referee,Referee
2009,290614019,1213,,Kurt Walker,Kurt Walker,Kurt,Walker,3,Referee,Referee
2009,290616019,2616817,,Tony Dawkins,Tony Dawkins,Tony,Dawkins,1,Referee,Referee
2009,290616019,1184,,Felicia Grinter,Felicia Grinter,Felicia,Grinter,2,Referee,Referee
2009,290616019,2615830,,June Courteau,June Courteau,June,Courteau,3,Referee,Referee
2009,290616013,1179,,Darla Foutz Stevens,Darla Foutz Stevens,Darla,Foutz Stevens,1,Referee,Referee
2009,290616013,1215,,James Williams,James Williams,James,Williams,2,Referee,Referee
2009,290616013,2615426,,Denise Brooks-Clauser,Denise Brooks-Clauser,Denise,Brooks-Clauser,3,Referee,Referee
2009,290617011,1178,,Maj Forsberg,Maj Forsberg,Maj,Forsberg,1,Referee,Referee
2009,290617011,1215,,James Williams,James Williams,James,Williams,2,Referee,Referee
2009,290617011,1213,,Kurt Walker,Kurt Walker,Kurt,Walker,3,Referee,Referee
2009,290619018,1208,,Kevin Sparrock,Kevin Sparrock,Kevin,Sparrock,1,Referee,Referee
2009,290619018,2615865,,Tom Mauer,Tom Mauer,Tom,Mauer,2,Referee,Referee
2009,290619018,2615850,,Sue Blauch,Sue Blauch,Sue,Blauch,3,Referee,Referee
2009,290619003,2615788,,Daryl Humphrey,Daryl Humphrey,Daryl,Humphrey,1,Referee,Referee
2009,290619003,1206,,Jeff Smith,Jeff Smith,Jeff,Smith,2,Referee,Referee
