season,game_id,official_id,official_uid,official_full_name,official_display_name,official_first_name,official_last_name,official_order,position_name,position_display_name
2016,400864357,2609971,,Tiara Cruse,Tiara Cruse,Tiara,Cruse,1,Referee,Referee
2016,400864357,2992920,,Tom Mauer,Tom Mauer,Tom,Mauer,2,Referee,Referee
2016,400864357,2993071,,Kevin Sparrock,Kevin Sparrock,Kevin,Sparrock,3,Referee,Referee
2016,400864359,2992921,,Jeff Smith,Jeff Smith,Jeff,Smith,1,Referee,Referee
2016,400864359,2992941,,Daryl Humphrey,Daryl Humphrey,Daryl,Humphrey,2,Referee,Referee
2016,400864359,3899085,,Vladimir Voyard,Vladimir Voyard,Vladimir,Voyard,3,Referee,Referee
2016,400864361,52027,,Tiffany  Bird,Tiffany  Bird,Tiffany,Bird,1,Referee,Referee
2016,400864361,2993575,,Michael Price,Michael Price,Michael,Price,2,Referee,Referee
2016,400864361,2995627,,Byron Jarrett,Byron Jarrett,Byron,Jarrett,3,Referee,Referee
2016,400864370,2992918,,Amy Bonner,Amy Bonner,Amy,Bonner,1,Referee,Referee
2016,400864370,2994496,,Billy Smith,Billy Smith,Billy,Smith,2,Referee,Referee
2016,400864370,3902937,,Jonathan Sterling,Jonathan Sterling,Jonathan,Sterling,3,Referee,Referee
2016,400864373,2993576,,Jeff Wooten,Jeff Wooten,Jeff,Wooten,1,Referee,Referee
2016,400864373,3009087,,Fatou Cissoko-Stephens,Fatou Cissoko-Stephens,Fatou,Cissoko-Stephens,2,Referee,Referee
2016,400864373,3032893,,Thomas Nunez,Thomas Nunez,Thomas,Nunez,3,Referee,Referee
2016,400864378,2993069,,Kurt Walker,Kurt Walker,Kurt,Walker,1,Referee,Referee
2016,400864378,2993070,,Roy Gulbeyan,Roy Gulbeyan,Roy,Gulbeyan,2,Referee,Referee
2016,400864378,3032139,,Janetta Graham,Janetta Graham,Janetta,Graham,3,Referee,Referee
2016,400864381,2992918,,Amy Bonner,Amy Bonner,Amy,Bonner,1,Referee,Referee
2016,400864381,3032468,,Donald Hudson,Donald Hudson,Donald,Hudson,2,Referee,Referee
2016,400864381,3956446,,Karleena Tobin,Karleena Tobin,Karleena,Tobin,3,Referee,Referee
2016,400864384,2609971,,Tiara Cruse,Tiara Cruse,Tiara,Cruse,1,Referee,Referee
