season,game_id,official_id,official_uid,official_full_name,official_display_name,official_first_name,official_last_name,official_order,position_name,position_display_name
2012,320518014,2615857,,Cameron Inouye,Cameron Inouye,Cameron,Inouye,1,Referee,Referee
2012,320518014,2615792,,Michael Price,Michael Price,Michael,Price,2,Referee,Referee
2012,320518014,1188,,Byron Jarrett,Byron Jarrett,Byron,Jarrett,3,Referee,Referee
2012,320519009,1208,,Kevin Sparrock,Kevin Sparrock,Kevin,Sparrock,1,Referee,Referee
2012,320519009,1169,,Denise Brooks,Denise Brooks,Denise,Brooks,2,Referee,Referee
2012,320519009,1183,,Tim Greene,Tim Greene,Tim,Greene,3,Referee,Referee
2012,320519005,1187,,Lauren Holtkamp,Lauren Holtkamp,Lauren,Holtkamp,1,Referee,Referee
2012,320519005,2615856,,Clarke Stevens,Clarke Stevens,Clarke,Stevens,2,Referee,Referee
2012,320519005,1206,,Jeff Smith,Jeff Smith,Jeff,Smith,3,Referee,Referee
2012,320519016,2616817,,Tony Dawkins,Tony Dawkins,Tony,Dawkins,1,Referee,Referee
2012,320519016,2615858,,Ken Drayton,Ken Drayton,Ken,Drayton,2,Referee,Referee
2012,320519016,2615850,,Sue Blauch,Sue Blauch,Sue,Blauch,3,Referee,Referee
2012,320519003,1178,,Maj Forsberg,Maj Forsberg,Maj,Forsberg,1,Referee,Referee
2012,320519003,2615819,,Roy Gulbeyan,Roy Gulbeyan,Roy,Gulbeyan,2,Referee,Referee
2012,320519003,1213,,Kurt Walker,Kurt Walker,Kurt,Walker,3,Referee,Referee
2012,320520008,2615857,,Cameron Inouye,Cameron Inouye,Cameron,Inouye,1,Referee,Referee
2012,320520008,1205,,Lamont Simpson,Lamont Simpson,Lamont,Simpson,2,Referee,Referee
2012,320520008,2615792,,Michael Price,Michael Price,Michael,Price,3,Referee,Referee
2012,320522009,1168,,Eric Brewton,Eric Brewton,Eric,Brewton,1,Referee,Referee
2012,320522009,1187,,Lauren Holtkamp,Lauren Holtkamp,Lauren,Holtkamp,2,Referee,Referee
2012,320522009,1206,,Jeff Smith,Jeff Smith,Jeff,Smith,3,Referee,Referee
2012,320522006,1201,,Brenda Pantoja,Brenda Pantoja,Brenda,Pantoja,1,Referee,Referee
2012,320522006,2615819,,Roy Gulbeyan,Roy Gulbeyan,Roy,Gulbeyan,2,Referee,Referee
2012,320522006,1188,,Byron Jarrett,Byron Jarrett,Byron,Jarrett,3,Referee,Referee
2012,320524008,1168,,Eric Brewton,Eric Brewton,Eric,Brewton,1,Referee,Referee
2012,320524008,1184,,Felicia Grinter,Felicia Grinter,Felicia,Grinter,2,Referee,Referee
2012,320524008,2615865,,Tom Mauer,Tom Mauer,Tom,Mauer,3,Referee,Referee
2012,320525018,2615819,,Roy Gulbeyan,Roy Gulbeyan,Roy,Gulbeyan,1,Referee,Referee
2012,320525018,2615857,,Cameron Inouye,Cameron Inouye,Cameron,Inouye,2,Referee,Referee
2012,320525018,1183,,Tim Greene,Tim Greene,Tim,Greene,3,Referee,Referee
2012,320525020,2616817,,Tony Dawkins,Tony Dawkins,Tony,Dawkins,1,Referee,Referee
2012,320525020,1187,,Lauren Holtkamp,Lauren Holtkamp,Lauren,Holtkamp,2,Referee,Referee
2012,320525020,2615788,,Daryl Humphrey,Daryl Humphrey,Daryl,Humphrey,3,Referee,Referee
2012,320525019,2615856,,Clarke Stevens,Clarke Stevens,Clarke,Stevens,1,Referee,Referee
2012,320525019,1182,,Janetta Graham,Janetta Graham,Janetta,Graham,2,Referee,Referee
2012,320525019,1213,,Kurt Walker,Kurt Walker,Kurt,Walker,3,Referee,Referee
2012,320526016,2615819,,Roy Gulbeyan,Roy Gulbeyan,Roy,Gulbeyan,1,Referee,Referee
2012,320526016,1207,,Billy Smith,Billy Smith,Billy,Smith,2,Referee,Referee
2012,320526016,1199,,Matthew Myers,Matthew Myers,Matthew,Myers,3,Referee,Referee
2012,320526011,2615855,,Terri Maddock,Terri Maddock,Terri,Maddock,1,Referee,Referee
2012,320526011,1216,,Jeff Wooten,Jeff Wooten,Jeff,Wooten,2,Referee,Referee
2012,320526011,2615792,,Michael Price,Michael Price,Michael,Price,3,Referee,Referee
2012,320527020,2615857,,Cameron Inouye,Cameron Inouye,Cameron,Inouye,1,Referee,Referee
2012,320527020,1183,,Tim Greene,Tim Greene,Tim,Greene,2,Referee,Referee
2012,320527020,1213,,Kurt Walker,Kurt Walker,Kurt,Walker,3,Referee,Referee
2012,320527008,1168,,Eric Brewton,Eric Brewton,Eric,Brewton,1,Referee,Referee
2012,320527008,1208,,Kevin Sparrock,Kevin Sparrock,Kevin,Sparrock,2,Referee,Referee
2012,320527008,1206,,Jeff Smith,Jeff Smith,Jeff,Smith,3,Referee,Referee
2012,320529006,1168,,Eric Brewton,Eric Brewton,Eric,Brewton,1,Referee,Referee
2012,320529006,1178,,Maj Forsberg,Maj Forsberg,Maj,Forsberg,2,Referee,Referee
