season,game_id,official_id,official_uid,official_full_name,official_display_name,official_first_name,official_last_name,official_order,position_name,position_display_name
2010,300515011,2615857,,Cameron Inouye,Cameron Inouye,Cameron,Inouye,1,Referee,Referee
2010,300515011,2616803,,Scott Twardoski,Scott Twardoski,Scott,Twardoski,2,Referee,Referee
2010,300515011,2615792,,Michael Price,Michael Price,Michael,Price,3,Referee,Referee
2010,300515018,1208,,Kevin Sparrock,Kevin Sparrock,Kevin,Sparrock,1,Referee,Referee
2010,300515018,2615850,,Sue Blauch,Sue Blauch,Sue,Blauch,2,Referee,Referee
2010,300515018,2615788,,Daryl Humphrey,Daryl Humphrey,Daryl,Humphrey,3,Referee,Referee
2010,300515005,1201,,Brenda Pantoja,Brenda Pantoja,Brenda,Pantoja,1,Referee,Referee
2010,300515005,2616817,,Tony Dawkins,Tony Dawkins,Tony,Dawkins,2,Referee,Referee
2010,300515005,1168,,Eric Brewton,Eric Brewton,Eric,Brewton,3,Referee,Referee
2010,300515003,2616818,,Amy Bonner,Amy Bonner,Amy,Bonner,1,Referee,Referee
2010,300515003,1205,,Lamont Simpson,Lamont Simpson,Lamont,Simpson,2,Referee,Referee
2010,300515003,1188,,Byron Jarrett,Byron Jarrett,Byron,Jarrett,3,Referee,Referee
2010,300515017,2615819,,Roy Gulbeyan,Roy Gulbeyan,Roy,Gulbeyan,1,Referee,Referee
2010,300515017,1215,,James Williams,James Williams,James,Williams,2,Referee,Referee
2010,300515017,2615426,,Denise Brooks-Clauser,Denise Brooks-Clauser,Denise,Brooks-Clauser,3,Referee,Referee
2010,300516008,1201,,Brenda Pantoja,Brenda Pantoja,Brenda,Pantoja,1,Referee,Referee
2010,300516008,2615856,,Clarke Stevens,Clarke Stevens,Clarke,Stevens,2,Referee,Referee
2010,300516008,2615788,,Daryl Humphrey,Daryl Humphrey,Daryl,Humphrey,3,Referee,Referee
2010,300516020,1168,,Eric Brewton,Eric Brewton,Eric,Brewton,1,Referee,Referee
2010,300516020,2616817,,Tony Dawkins,Tony Dawkins,Tony,Dawkins,2,Referee,Referee
2010,300516020,2615426,,Denise Brooks-Clauser,Denise Brooks-Clauser,Denise,Brooks-Clauser,3,Referee,Referee
2010,300516014,2616803,,Scott Twardoski,Scott Twardoski,Scott,Twardoski,1,Referee,Referee
2010,300516014,1175,,Penny Davis,Penny Davis,Penny,Davis,2,Referee,Referee
2010,300516014,1213,,Kurt Walker,Kurt Walker,Kurt,Walker,3,Referee,Referee
2010,300519014,1178,,Maj Forsberg,Maj Forsberg,Maj,Forsberg,1,Referee,Referee
2010,300519014,2615857,,Cameron Inouye,Cameron Inouye,Cameron,Inouye,2,Referee,Referee
2010,300519014,2615792,,Michael Price,Michael Price,Michael,Price,3,Referee,Referee
2010,300521016,1168,,Eric Brewton,Eric Brewton,Eric,Brewton,1,Referee,Referee
2010,300521016,1208,,Kevin Sparrock,Kevin Sparrock,Kevin,Sparrock,2,Referee,Referee
2010,300521016,2615426,,Denise Brooks-Clauser,Denise Brooks-Clauser,Denise,Brooks-Clauser,3,Referee,Referee
2010,300521020,2616803,,Scott Twardoski,Scott Twardoski,Scott,Twardoski,1,Referee,Referee
2010,300521020,2615788,,Daryl Humphrey,Daryl Humphrey,Daryl,Humphrey,2,Referee,Referee
2010,300521020,1163,,Lauren Bass,Lauren Bass,Lauren,Bass,3,Referee,Referee
2010,300522019,2615788,,Daryl Humphrey,Daryl Humphrey,Daryl,Humphrey,1,Referee,Referee
2010,300522019,1211,,Angelica Suffren,Angelica Suffren,Angelica,Suffren,2,Referee,Referee
