season,game_id,official_id,official_uid,official_full_name,official_display_name,official_first_name,official_last_name,official_order,position_name,position_display_name
2015,400610636,2992941,,Daryl Humphrey,Daryl Humphrey,Daryl,Humphrey,1,Referee,Referee
2015,400610636,2993575,,Michael Price,Michael Price,Michael,Price,2,Referee,Referee
2015,400610636,3032468,,Donald Hudson,Donald Hudson,Donald,Hudson,3,Referee,Referee
2015,400610637,2609971,,Tiara Cruse,Tiara Cruse,Tiara,Cruse,1,Referee,Referee
2015,400610637,2994322,,Lamont Simpson,Lamont Simpson,Lamont,Simpson,2,Referee,Referee
2015,400610637,2994429,,Tim Greene,Tim Greene,Tim,Greene,3,Referee,Referee
2015,400610638,2992916,,Denise Brooks,Denise Brooks,Denise,Brooks,1,Referee,Referee
2015,400610638,2992920,,Tom Mauer,Tom Mauer,Tom,Mauer,2,Referee,Referee
2015,400610638,2995793,,Tony Dawkins,Tony Dawkins,Tony,Dawkins,3,Referee,Referee
2015,400610639,2992921,,Jeff Smith,Jeff Smith,Jeff,Smith,1,Referee,Referee
2015,400610639,2992939,,Eric Brewton,Eric Brewton,Eric,Brewton,2,Referee,Referee
2015,400610639,2994496,,Billy Smith,Billy Smith,Billy,Smith,3,Referee,Referee
2015,400610640,2993070,,Roy Gulbeyan,Roy Gulbeyan,Roy,Gulbeyan,1,Referee,Referee
2015,400610640,2993576,,Jeff Wooten,Jeff Wooten,Jeff,Wooten,2,Referee,Referee
2015,400610640,2994497,,Maj Forsberg,Maj Forsberg,Maj,Forsberg,3,Referee,Referee
2015,400610641,2992916,,Denise Brooks,Denise Brooks,Denise,Brooks,1,Referee,Referee
2015,400610641,2992920,,Tom Mauer,Tom Mauer,Tom,Mauer,2,Referee,Referee
2015,400610641,2993071,,Kevin Sparrock,Kevin Sparrock,Kevin,Sparrock,3,Referee,Referee
2015,400610642,2609971,,Tiara Cruse,Tiara Cruse,Tiara,Cruse,1,Referee,Referee
2015,400610642,2994322,,Lamont Simpson,Lamont Simpson,Lamont,Simpson,2,Referee,Referee
2015,400610642,2994429,,Tim Greene,Tim Greene,Tim,Greene,3,Referee,Referee
