season,group_id,group_name,group_abbreviation,group_short_name,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,stat_name,stat_display_name,stat_short_display_name,stat_description,stat_abbreviation,stat_type,display_value,value
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,avgPointsAgainst,Opponent Points Per Game,OPP PPG,Opponent Points Per Game,OPP PPG,avgpointsagainst,69.9,69.90625
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,avgPointsFor,Points Per Game,PPG,Points Per Game,PPG,avgpointsfor,79.7,79.71875
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,clincher,Clincher,CLINCH,Clinched Playoff Berth,CLINCH,clincher,x,1.0
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,differential,Average Point Differential,DIFF,Average Point Differential,DIFF,differential,+9.8,9.8
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,divisionWinPercent,Division Win Percentage,DPCT,Division Winning Percentage,DPCT,divisionwinpercent,0.000,0.0
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,gamesBehind,Games Back,GB,Games Back,GB,gamesbehind,-,0.0
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,leagueWinPercent,League Win Percentage,LPCT,League Winning Percentage,LPCT,leaguewinpercent,0.800,0.8
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,losses,Losses,L,Losses,L,losses,6,6.0
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,playoffSeed,Position,POS,Playoff Seed,SEED,playoffseed,1,1.0
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,pointDifferential,Point Differential,DIFF,Point Differential,DIFF,pointdifferential,+314,314.0
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,points,Points,PTS,Total Points,PTS,points,10.0,10.0
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,pointsAgainst,Points Against,PA,Total Points Against,PA,pointsagainst,2237,2237.0
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,pointsFor,Points For,PF,Total Points For,PF,pointsfor,2551,2551.0
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,streak,Streak,STRK,Current Streak,STRK,streak,W14,14.0
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,winPercent,Win Percentage,PCT,Winning Percentage,PCT,winpercent,.813,0.8125
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wins,Wins,W,Wins,W,wins,26,26.0
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,gamesAhead,Games Ahead,GA,Games Ahead,GA,gamesahead,-,0.0
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,overall,Overall,OVER,Overall Record,Total,total,26-6,
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,Home,Home,HOME,Home Record,,home,15-1,
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,Road,Road,AWAY,Away Record,,road,11-5,
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,vs. Div.,DIV,DIV,Division Record,,vsdiv,0-0,
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,vs. Conf.,CONF,CONF,Conference Record,,vsconf,12-3,
2021,1,Eastern Conference,E,,18,s:40~l:59~t:18,,Connecticut,Sun,CON,Connecticut Sun,Sun,,,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,Last Ten Games,Last Ten Games,L10,Record last 10 games,Last Ten,lasttengames,10-0,
2021,1,Eastern Conference,E,,19,s:40~l:59~t:19,,Chicago,Sky,CHI,Chicago Sky,Sky,,,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,avgPointsAgainst,Opponent Points Per Game,OPP PPG,Opponent Points Per Game,OPP PPG,avgpointsagainst,81.9,81.9375
2021,1,Eastern Conference,E,,19,s:40~l:59~t:19,,Chicago,Sky,CHI,Chicago Sky,Sky,,,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,avgPointsFor,Points Per Game,PPG,Points Per Game,PPG,avgpointsfor,83.3,83.25
2021,1,Eastern Conference,E,,19,s:40~l:59~t:19,,Chicago,Sky,CHI,Chicago Sky,Sky,,,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,clincher,Clincher,CLINCH,Clinched Playoff Berth,CLINCH,clincher,x,1.0
2021,1,Eastern Conference,E,,19,s:40~l:59~t:19,,Chicago,Sky,CHI,Chicago Sky,Sky,,,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,differential,Average Point Differential,DIFF,Average Point Differential,DIFF,differential,+1.4,1.39999999999999
2021,1,Eastern Conference,E,,19,s:40~l:59~t:19,,Chicago,Sky,CHI,Chicago Sky,Sky,,,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,divisionWinPercent,Division Win Percentage,DPCT,Division Winning Percentage,DPCT,divisionwinpercent,0.000,0.0
2021,1,Eastern Conference,E,,19,s:40~l:59~t:19,,Chicago,Sky,CHI,Chicago Sky,Sky,,,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,gamesBehind,Games Back,GB,Games Back,GB,gamesbehind,10,10.0
2021,1,Eastern Conference,E,,19,s:40~l:59~t:19,,Chicago,Sky,CHI,Chicago Sky,Sky,,,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,leagueWinPercent,League Win Percentage,LPCT,League Winning Percentage,LPCT,leaguewinpercent,0.667,0.6666667
2021,1,Eastern Conference,E,,19,s:40~l:59~t:19,,Chicago,Sky,CHI,Chicago Sky,Sky,,,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,losses,Losses,L,Losses,L,losses,16,16.0
2021,1,Eastern Conference,E,,19,s:40~l:59~t:19,,Chicago,Sky,CHI,Chicago Sky,Sky,,,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,playoffSeed,Position,POS,Playoff Seed,SEED,playoffseed,2,2.0
2021,1,Eastern Conference,E,,19,s:40~l:59~t:19,,Chicago,Sky,CHI,Chicago Sky,Sky,,,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,pointDifferential,Point Differential,DIFF,Point Differential,DIFF,pointdifferential,+42,42.0
2021,1,Eastern Conference,E,,19,s:40~l:59~t:19,,Chicago,Sky,CHI,Chicago Sky,Sky,,,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,points,Points,PTS,Total Points,PTS,points,0.0,0.0
2021,1,Eastern Conference,E,,19,s:40~l:59~t:19,,Chicago,Sky,CHI,Chicago Sky,Sky,,,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,pointsAgainst,Points Against,PA,Total Points Against,PA,pointsagainst,2622,2622.0
