season,group_id,group_name,group_abbreviation,group_short_name,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,stat_name,stat_display_name,stat_short_display_name,stat_description,stat_abbreviation,stat_type,display_value,value
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,avgPointsAgainst,Opponent Points Per Game,OPP PPG,Opponent Points Per Game,OPP PPG,avgpointsagainst,80.6,80.55
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,avgPointsFor,Points Per Game,PPG,Points Per Game,PPG,avgpointsfor,89.2,89.225
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,clincher,Clincher,CLINCH,Clinched Playoff Berth and Won Commissioner's Cup,CLINCH,clincher,cx,8.0
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,differential,Average Point Differential,DIFF,Average Point Differential,DIFF,differential,+8.6,8.60000000000001
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,divisionWinPercent,Division Win Percentage,DPCT,Division Winning Percentage,DPCT,divisionwinpercent,0.000,0.0
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,gamesBehind,Games Back,GB,Games Back,GB,gamesbehind,-,0.0
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,leagueWinPercent,League Win Percentage,LPCT,League Winning Percentage,LPCT,leaguewinpercent,0.800,0.8
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,losses,Losses,L,Losses,L,losses,8,8.0
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,playoffSeed,Position,POS,Playoff Seed,SEED,playoffseed,1,1.0
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,pointDifferential,Point Differential,DIFF,Point Differential,DIFF,pointdifferential,+347,347.0
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,points,Points,PTS,Total Points,PTS,points,12.0,12.0
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,pointsAgainst,Points Against,PA,Total Points Against,PA,pointsagainst,3222,3222.0
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,pointsFor,Points For,PF,Total Points For,PF,pointsfor,3569,3569.0
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,streak,Streak,STRK,Current Streak,STRK,streak,L1,-1.0
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,winPercent,Win Percentage,PCT,Winning Percentage,PCT,winpercent,.800,0.8
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,wins,Wins,W,Wins,W,wins,32,32.0
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,gamesAhead,Games Ahead,GA,Games Ahead,GA,gamesahead,-,0.0
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,overall,Overall,OVER,Overall Record,Total,total,32-8,
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,Home,Home,HOME,Home Record,,home,15-5,
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,Road,Road,AWAY,Away Record,,road,17-3,
2023,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,vs. Div.,DIV,DIV,Division Record,,vsdiv,0-0,
