season,group_id,group_name,group_abbreviation,group_short_name,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,stat_name,stat_display_name,stat_short_display_name,stat_description,stat_abbreviation,stat_type,display_value,value
2015,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,avgPointsAgainst,Opponent Points Per Game,OPP PPG,Opponent Points Per Game,OPP PPG,avgpointsagainst,71.1,71.05882
2015,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,avgPointsFor,Points Per Game,PPG,Points Per Game,PPG,avgpointsfor,74.4,74.382355
2015,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,clincher,Clincher,CLINCH,Clinched Conference,CLINCH,clincher,z,3.0
2015,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,differential,Average Point Differential,DIFF,Average Point Differential,DIFF,differential,+3.3,3.30000000000001
2015,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,divisionWinPercent,Division Win Percentage,DPCT,Division Winning Percentage,DPCT,divisionwinpercent,0.000,0.0
2015,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,gamesBehind,Games Back,GB,Games Back,GB,gamesbehind,-,0.0
2015,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,leagueWinPercent,League Win Percentage,LPCT,League Winning Percentage,LPCT,leaguewinpercent,0.591,0.59090906
2015,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,losses,Losses,L,Losses,L,losses,11,11.0
2015,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,playoffSeed,Position,POS,Playoff Seed,SEED,playoffseed,1,1.0
2015,1,Eastern Conference,E,,9,s:40~l:59~t:9,,New York,Liberty,NY,New York Liberty,Liberty,,,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,pointDifferential,Point Differential,DIFF,Point Differential,DIFF,pointdifferential,+113,113.0
