season,game_id,team_id,team_slug,team_abbreviation,team_display_name,home_away,athlete_id,athlete_uid,athlete_guid,athlete_display_name,athlete_short_name,athlete_first_name,athlete_last_name,athlete_jersey,athlete_position,athlete_headshot,starter,did_not_play,active,ejected,reason
2016,400864357,3,dallas-wings,DAL,Dallas Wings,,491,s:40~l:59~a:491,2049d4dbae2a78283b49b9cac9601ec2,Plenette Pierson,P. Pierson,,,22,F,,true,false,true,false,COACH'S DECISION
2016,400864357,3,dallas-wings,DAL,Dallas Wings,,1003,s:40~l:59~a:1003,fe698815debf3fbfbde82ff4d0b8a532,Karima Christmas-Kelly,K. Christmas-Kelly,,,0,F,,true,false,true,false,COACH'S DECISION
2016,400864357,3,dallas-wings,DAL,Dallas Wings,,842,s:40~l:59~a:842,1834413d80b409a6fe840327a8e7993b,Courtney Paris,C. Paris,,,3,C,,true,false,true,false,COACH'S DECISION
2016,400864357,3,dallas-wings,DAL,Dallas Wings,,678,s:40~l:59~a:678,172f47e5eeb505e5602a0720e3d1e715,Erin Phillips,E. Phillips,,,31,G,,true,false,true,false,COACH'S DECISION
2016,400864357,3,dallas-wings,DAL,Dallas Wings,,2529047,s:40~l:59~a:2529047,35267a55d166d26ff64acd78632f4e70,Odyssey Sims,O. Sims,,,1,G,https://a.espncdn.com/i/headshots/wnba/players/full/2529047.png,true,false,true,false,COACH'S DECISION
2016,400864357,3,dallas-wings,DAL,Dallas Wings,,2529078,s:40~l:59~a:2529078,733f0d5c3cf83ac45dc1dccc69ed2b49,Jordan Hooper,J. Hooper,,,35,F,,false,false,false,false,COACH'S DECISION
2016,400864357,3,dallas-wings,DAL,Dallas Wings,,2530082,s:40~l:59~a:2530082,635c82d6575fa131ed43338fbec652c8,Theresa Plaisance,T. Plaisance,,,55,F,https://a.espncdn.com/i/headshots/wnba/players/full/2530082.png,false,false,false,false,COACH'S DECISION
2016,400864357,3,dallas-wings,DAL,Dallas Wings,,2999035,s:40~l:59~a:2999035,c673e938b68c77873f367c3ca34ee5cc,Aerial Powers,A. Powers,,,3,F,https://a.espncdn.com/i/headshots/wnba/players/full/2999035.png,false,false,false,false,COACH'S DECISION
2016,400864357,3,dallas-wings,DAL,Dallas Wings,,2999038,s:40~l:59~a:2999038,b6e477b7e83ca007522402c239bcdd36,Ruth Hamblin,R. Hamblin,,,44,C,,false,false,false,false,COACH'S DECISION
2016,400864357,3,dallas-wings,DAL,Dallas Wings,,2566479,s:40~l:59~a:2566479,d89ed7400c056d5c137be2fcc058764b,Brianna Kiesel,B. Kiesel,,,3,G,,false,false,false,false,COACH'S DECISION
2016,400864357,3,dallas-wings,DAL,Dallas Wings,,1053,s:40~l:59~a:1053,bfdb557acb0387a6f2f519cedbe66592,Glory Johnson,G. Johnson,,,0,F,,false,true,false,false,SUSPENDED BY LEAGUE
2016,400864357,3,dallas-wings,DAL,Dallas Wings,,2491205,s:40~l:59~a:2491205,535bcd0956fd8fc04442a28d787609e0,Skylar Diggins-Smith,S. Diggins-Smith,,,4,G,https://a.espncdn.com/i/headshots/wnba/players/full/2491205.png,false,true,false,false,COACH'S DECISION
2016,400864357,5,indiana-fever,IND,Indiana Fever,,125,s:40~l:59~a:125,448d1dbc05b0b81ee02225fe24f07ca6,Tamika Catchings,T. Catchings,,,24,F,,true,false,true,false,COACH'S DECISION
2016,400864357,5,indiana-fever,IND,Indiana Fever,,803,s:40~l:59~a:803,0de0ab274d44bdd6a591d5ef9dfbcb07,Erlana Larkins,E. Larkins,,,2,F,,true,false,true,false,COACH'S DECISION
2016,400864357,5,indiana-fever,IND,Indiana Fever,,1074,s:40~l:59~a:1074,1326e3b6ff21a9e47dda0d9fdc75a3f8,Shenise Johnson,S. Johnson,,,42,G,,true,false,true,false,COACH'S DECISION
2016,400864357,5,indiana-fever,IND,Indiana Fever,,2491214,s:40~l:59~a:2491214,10a2cf097845e376c86e0fa06cbdd524,Erica Wheeler,E. Wheeler,,,17,G,https://a.espncdn.com/i/headshots/wnba/players/full/2491214.png,true,false,true,false,COACH'S DECISION
2016,400864357,5,indiana-fever,IND,Indiana Fever,,2984741,s:40~l:59~a:2984741,32ef69df77e3d0424d5a7c210c3256b9,Tiffany Mitchell,T. Mitchell,,,,G,https://a.espncdn.com/i/headshots/wnba/players/full/2984741.png,true,false,true,false,COACH'S DECISION
2016,400864357,5,indiana-fever,IND,Indiana Fever,,1051,s:40~l:59~a:1051,64bbfde79dd3d083d626663ac4f411ed,Lynetta Kizer,L. Kizer,,,12,F,,false,false,false,false,COACH'S DECISION
2016,400864357,5,indiana-fever,IND,Indiana Fever,,1101,s:40~l:59~a:1101,49094ba3b65794a3177605e0c1ac9925,Devereaux Peters,D. Peters,,,14,F,,false,false,false,false,COACH'S DECISION
2016,400864357,5,indiana-fever,IND,Indiana Fever,,2529203,s:40~l:59~a:2529203,ad2010b575f015ccfef816cbd803e305,Natalie Achonwa,N. Achonwa,,,11,F,https://a.espncdn.com/i/headshots/wnba/players/full/2529203.png,false,false,false,false,COACH'S DECISION
2016,400864357,5,indiana-fever,IND,Indiana Fever,,2528839,s:40~l:59~a:2528839,f0e71d582e44300efd6abf27d40c081d,Maggie Lucas,M. Lucas,,,33,G,,false,false,false,false,COACH'S DECISION
2016,400864357,5,indiana-fever,IND,Indiana Fever,,2566091,s:40~l:59~a:2566091,69507d8e7ebe800289243a908d722f2a,Brene Moseley,B. Moseley,,,30,G,,false,false,false,false,COACH'S DECISION
