season,game_id,team_id,team_slug,team_abbreviation,team_display_name,home_away,athlete_id,athlete_uid,athlete_guid,athlete_display_name,athlete_short_name,athlete_first_name,athlete_last_name,athlete_jersey,athlete_position,athlete_headshot,starter,did_not_play,active,ejected,reason
2002,220525006,9,new-york-liberty,NYL,New York Liberty,,18,s:40~l:59~a:18,12b8030d7a3b17fa0929c8d4b1028da2,Tari Phillips,T. Phillips,,,,F,,true,false,true,false,
2002,220525006,9,new-york-liberty,NYL,New York Liberty,,16,s:40~l:59~a:16,4af1323113c6b59c9c2c947a6f954039,Vickie Johnson,V. Johnson,,,,G,,true,false,true,false,
2002,220525006,9,new-york-liberty,NYL,New York Liberty,,20,s:40~l:59~a:20,059f5dccdb1769ef4640403ae2e524ed,Teresa Weatherspoon,T. Weatherspoon,,,,G,,true,false,false,false,
2002,220525006,9,new-york-liberty,NYL,New York Liberty,,19,s:40~l:59~a:19,fe4d5317b60563dad6e5076b06db0ee6,Crystal Robinson,C. Robinson,,,,NA,,true,false,false,false,
2002,220525006,9,new-york-liberty,NYL,New York Liberty,,21,s:40~l:59~a:21,4b5fa57d482215d61f85c5857cd6225e,Tamika Whitmore,T. Whitmore,,,,NA,,true,false,true,false,
2002,220525006,9,new-york-liberty,NYL,New York Liberty,,14,s:40~l:59~a:14,11a1e0e9ba283a47a94dee414aa2d093,Becky Hammon,B. Hammon,,,25,G,,false,false,true,false,
2002,220525006,9,new-york-liberty,NYL,New York Liberty,,15,s:40~l:59~a:15,6c3bbebf20779a9ceceea9f96276eb9e,Korie Hlede,K. Hlede,,,,G,,false,false,true,false,
2002,220525006,9,new-york-liberty,NYL,New York Liberty,,12,s:40~l:59~a:12,4b1b8cec0b5f42c130c2423aae3f8b63,Camille Cooper,C. Cooper,,,,NA,,false,false,false,false,
2002,220525006,9,new-york-liberty,NYL,New York Liberty,,13,s:40~l:59~a:13,4b490240e2da5869e79e9ee63c5f1fba,Linda Frohlich,L. Frohlich,,,,NA,,false,false,false,false,
2002,220525006,9,new-york-liberty,NYL,New York Liberty,,17,s:40~l:59~a:17,ce6d04061c9aaa66472c320e4e60be57,Bernadette Ngoyisa,B. Ngoyisa,,,,NA,,false,false,false,false,
2002,220525006,9,new-york-liberty,NYL,New York Liberty,,22,s:40~l:59~a:22,9656ec963160834bd92a2bee5ca11057,Sue Wicks,S. Wicks,,,,NA,,false,false,false,false,
2002,220525006,6,los-angeles-sparks,LOS,Los Angeles Sparks,,9,s:40~l:59~a:9,6a2ce15c522d89cb5c733852b9bfba4d,DeLisha Milton-Jones,D. Milton-Jones,,,1,F,,true,false,true,false,
2002,220525006,6,los-angeles-sparks,LOS,Los Angeles Sparks,,3,s:40~l:59~a:3,751f8cb0701c3d43c76aac9989351dba,Tamecka Dixon,T. Dixon,,,,NA,,true,false,true,false,
2002,220525006,6,los-angeles-sparks,LOS,Los Angeles Sparks,,6,s:40~l:59~a:6,62bdd85c2d0bf2abb9475bce833d8949,Lisa Leslie,L. Leslie,,,,NA,,true,false,true,false,
2002,220525006,6,los-angeles-sparks,LOS,Los Angeles Sparks,,7,s:40~l:59~a:7,8924bb38a7821cca2d48cbbec372a429,Mwadi Mabika,M. Mabika,,,,NA,,true,false,true,false,
2002,220525006,6,los-angeles-sparks,LOS,Los Angeles Sparks,,10,s:40~l:59~a:10,e105ac647a9ad71d0f59cc2be20af42e,Nikki Teasley,N. Teasley,,,,NA,,true,false,true,false,
2002,220525006,6,los-angeles-sparks,LOS,Los Angeles Sparks,,2,s:40~l:59~a:2,6bf735e46a85fe34f3e280283fe7e1da,Erika de Souza,E. de Souza,,,14,F,,false,false,false,false,
2002,220525006,6,los-angeles-sparks,LOS,Los Angeles Sparks,,1,s:40~l:59~a:1,43cdf63ec9e2b90fc5383a86c3984043,Latasha Byears,L. Byears,,,,NA,,false,false,false,false,
2002,220525006,6,los-angeles-sparks,LOS,Los Angeles Sparks,,4,s:40~l:59~a:4,31e614341e948eba1859d827db58de1e,Vedrana Grgin Fonseca,V. Grgin Fonseca,,,,NA,,false,false,false,false,
2002,220525006,6,los-angeles-sparks,LOS,Los Angeles Sparks,,5,s:40~l:59~a:5,546334650692d362b80dfd44571884bd,Vickie Hall,V. Hall,,,,NA,,false,false,false,false,
2002,220525006,6,los-angeles-sparks,LOS,Los Angeles Sparks,,8,s:40~l:59~a:8,f667dca56aa32e41abfae60b82c7c9fa,Nicky McCrimmon,N. McCrimmon,,,,NA,,false,false,false,false,
2002,220525006,6,los-angeles-sparks,LOS,Los Angeles Sparks,,11,s:40~l:59~a:11,838552becbfe666351e6b0f550fbe18a,Sophia Witherspoon,S. Witherspoon,,,,NA,,false,false,false,false,
2002,220525008,15,utah-starzz,UTH,Utah Starzz,,28,s:40~l:59~a:28,5743c5a1528d993b59271baedf4ad566,Marie  Ferdinand-Harris,M. Ferdinand-Harris,,,,G,,true,false,true,false,
2002,220525008,15,utah-starzz,UTH,Utah Starzz,,24,s:40~l:59~a:24,7d9d4070a925fa354e1f195b9f3d8881,Jennifer Azzi,J. Azzi,,,,NA,,true,false,true,false,
2002,220525008,15,utah-starzz,UTH,Utah Starzz,,27,s:40~l:59~a:27,5dd69d4e3ca36e3c5902ab88cdba7fd9,Margo Dydek,M. Dydek,,,,NA,,true,false,false,false,
2002,220525008,15,utah-starzz,UTH,Utah Starzz,,30,s:40~l:59~a:30,89daa45eb306d53feac58b48ee458316,Adrienne Goodson,A. Goodson,,,,NA,,true,false,true,false,
2002,220525008,15,utah-starzz,UTH,Utah Starzz,,33,s:40~l:59~a:33,880df11d2581ff039b141034eda4dde5,Natalie Williams,N. Williams,,,,NA,,true,false,false,false,
2002,220525008,15,utah-starzz,UTH,Utah Starzz,,23,s:40~l:59~a:23,1325574e87e10322010ffc8bf926fe0d,Elisa Aguilar,E. Aguilar,,,,NA,,false,false,false,false,
2002,220525008,15,utah-starzz,UTH,Utah Starzz,,25,s:40~l:59~a:25,62a8f6fab46011c9dfac75c8f2ac337e,LaNeisha Caufield,L. Caufield,,,,NA,,false,false,false,false,
2002,220525008,15,utah-starzz,UTH,Utah Starzz,,26,s:40~l:59~a:26,205c67c8dd43ca68ea2d5c955bcad9b5,Danielle Crockrom,D. Crockrom,,,,NA,,false,false,false,false,
2002,220525008,15,utah-starzz,UTH,Utah Starzz,,29,s:40~l:59~a:29,e08afc37903d34bc4bb20c1115abde48,Andrea Gardner,A. Gardner,,,,NA,,false,false,false,false,
2002,220525008,15,utah-starzz,UTH,Utah Starzz,,31,s:40~l:59~a:31,7a05b0dfa79af98cf607e623e96c94a8,Amy Herrig,A. Herrig,,,,NA,,false,false,true,false,
2002,220525008,15,utah-starzz,UTH,Utah Starzz,,32,s:40~l:59~a:32,176b602cc28137cafacb40a717eb252e,Kate Starbird,K. Starbird,,,,NA,,false,false,true,false,
2002,220525008,8,minnesota-lynx,MIN,Minnesota Lynx,,34,s:40~l:59~a:34,9e91954f0e06b26e1067aee8e4707f7a,Svetlana  Abrosimova,S. Abrosimova,,,25,F,,true,false,true,false,
2002,220525008,8,minnesota-lynx,MIN,Minnesota Lynx,,37,s:40~l:59~a:37,dd01dd9b136d516b9a99144025beee73,Betty Lennox,B. Lennox,,,,G,,true,false,true,false,
2002,220525008,8,minnesota-lynx,MIN,Minnesota Lynx,,36,s:40~l:59~a:36,3c43979b2492d2a007ce6237351f4d18,Shaunzinski Gortman,S. Gortman,,,,NA,,true,false,false,false,
2002,220525008,8,minnesota-lynx,MIN,Minnesota Lynx,,42,s:40~l:59~a:42,fbf4c46a4e3df18690ca442f26530865,Michele Van Gorp,M. Van Gorp,,,,NA,,true,false,true,false,
2002,220525008,8,minnesota-lynx,MIN,Minnesota Lynx,,44,s:40~l:59~a:44,08892c7aefe53840d5cb7c2c1ec65007,Tamika Williams-Jeter,T. Williams-Jeter,,,,NA,,true,false,true,false,
2002,220525008,8,minnesota-lynx,MIN,Minnesota Lynx,,40,s:40~l:59~a:40,5d214fa09d23d8fc5a5cfb419253cd8b,Katie Smith,K. Smith,,,30,G,,false,false,false,false,
2002,220525008,8,minnesota-lynx,MIN,Minnesota Lynx,,35,s:40~l:59~a:35,5917bd4aca4c6e340c0c3d625bc92d65,Janell Burse,J. Burse,,,,NA,,false,false,false,false,
2002,220525008,8,minnesota-lynx,MIN,Minnesota Lynx,,38,s:40~l:59~a:38,e7e1a33c4745f5d235706a4830205bf2,Lynn Pride,L. Pride,,,,NA,,false,false,false,false,
2002,220525008,8,minnesota-lynx,MIN,Minnesota Lynx,,39,s:40~l:59~a:39,0f7b3fcd8a02644fa7d112a98f294f92,Georgia Schweitzer,G. Schweitzer,,,,NA,,false,false,true,false,
2002,220525008,8,minnesota-lynx,MIN,Minnesota Lynx,,41,s:40~l:59~a:41,869022650d37f446d0b430bde2d67131,Shanele Stires,S. Stires,,,,NA,,false,false,false,false,
2002,220525008,8,minnesota-lynx,MIN,Minnesota Lynx,,43,s:40~l:59~a:43,5d1805a815e216a1794f080d312d7ff3,Val Whiting-Raymond,V. Whiting-Raymond,,,,NA,,false,false,false,false,
2002,220525008,8,minnesota-lynx,MIN,Minnesota Lynx,,45,s:40~l:59~a:45,4ad8427dfb3e6a868e5cf03bbf39c1d1,Michele Van Gorp,M. Van Gorp,,,,NA,,false,false,false,false,
2002,220527004,6,los-angeles-sparks,LOS,Los Angeles Sparks,,9,s:40~l:59~a:9,6a2ce15c522d89cb5c733852b9bfba4d,DeLisha Milton-Jones,D. Milton-Jones,,,1,F,,true,false,true,false,
2002,220527004,6,los-angeles-sparks,LOS,Los Angeles Sparks,,3,s:40~l:59~a:3,751f8cb0701c3d43c76aac9989351dba,Tamecka Dixon,T. Dixon,,,,NA,,true,false,true,false,
2002,220527004,6,los-angeles-sparks,LOS,Los Angeles Sparks,,6,s:40~l:59~a:6,62bdd85c2d0bf2abb9475bce833d8949,Lisa Leslie,L. Leslie,,,,NA,,true,false,true,false,
2002,220527004,6,los-angeles-sparks,LOS,Los Angeles Sparks,,7,s:40~l:59~a:7,8924bb38a7821cca2d48cbbec372a429,Mwadi Mabika,M. Mabika,,,,NA,,true,false,true,false,
2002,220527004,6,los-angeles-sparks,LOS,Los Angeles Sparks,,10,s:40~l:59~a:10,e105ac647a9ad71d0f59cc2be20af42e,Nikki Teasley,N. Teasley,,,,NA,,true,false,true,false,
2002,220527004,6,los-angeles-sparks,LOS,Los Angeles Sparks,,2,s:40~l:59~a:2,6bf735e46a85fe34f3e280283fe7e1da,Erika de Souza,E. de Souza,,,14,F,,false,false,false,false,
2002,220527004,6,los-angeles-sparks,LOS,Los Angeles Sparks,,1,s:40~l:59~a:1,43cdf63ec9e2b90fc5383a86c3984043,Latasha Byears,L. Byears,,,,NA,,false,false,false,false,
2002,220527004,6,los-angeles-sparks,LOS,Los Angeles Sparks,,4,s:40~l:59~a:4,31e614341e948eba1859d827db58de1e,Vedrana Grgin Fonseca,V. Grgin Fonseca,,,,NA,,false,false,false,false,
2002,220527004,6,los-angeles-sparks,LOS,Los Angeles Sparks,,5,s:40~l:59~a:5,546334650692d362b80dfd44571884bd,Vickie Hall,V. Hall,,,,NA,,false,false,false,false,
2002,220527004,6,los-angeles-sparks,LOS,Los Angeles Sparks,,8,s:40~l:59~a:8,f667dca56aa32e41abfae60b82c7c9fa,Nicky McCrimmon,N. McCrimmon,,,,NA,,false,false,false,false,
2002,220527004,6,los-angeles-sparks,LOS,Los Angeles Sparks,,11,s:40~l:59~a:11,838552becbfe666351e6b0f550fbe18a,Sophia Witherspoon,S. Witherspoon,,,,NA,,false,false,false,false,
2002,220527004,4,houston-comets,HOU,Houston Comets,,394,s:40~l:59~a:394,70450bb1c7c85fae013358e741e8ec02,Tina Thompson,T. Thompson,,,7,F,,true,false,true,false,
2002,220527004,4,houston-comets,HOU,Houston Comets,,61,s:40~l:59~a:61,5a2c226012b5bbb1699824c7d0dc7713,Janeth Arcain,J. Arcain,,,,NA,,true,false,true,false,
2002,220527004,4,houston-comets,HOU,Houston Comets,,233,s:40~l:59~a:233,fbb2d6ee8060cbf4e929338420fd0835,Tiffani Johnson,T. Johnson,,,,NA,,true,false,false,false,
2002,220527004,4,houston-comets,HOU,Houston Comets,,385,s:40~l:59~a:385,ce720c8605a9638bf66ca237e5da9337,Sheryl Swoopes,S. Swoopes,,,,NA,,true,false,true,false,
2002,220527004,4,houston-comets,HOU,Houston Comets,,420,s:40~l:59~a:420,4f433cf5d777cf7a51faee9b829a345b,Coquese Washington,C. Washington,,,,NA,,true,false,false,false,
2002,220527004,4,houston-comets,HOU,Houston Comets,,372,s:40~l:59~a:372,61abd19919781080aca2ab5f8bb8eb7d,Michelle Snow,M. Snow,,,22,C,,false,false,true,false,
2002,220527004,4,houston-comets,HOU,Houston Comets,,260,s:40~l:59~a:260,3ab094022462dde1df15297c90f23216,Tynesha  Lewis,T. Lewis,,,25,G,,false,false,true,false,
2002,220527004,4,houston-comets,HOU,Houston Comets,,149,s:40~l:59~a:149,908e69bc76777837fbd6849d8243ad48,Grace Daley,G. Daley,,,,NA,,false,false,false,false,
2002,220527004,4,houston-comets,HOU,Houston Comets,,187,s:40~l:59~a:187,8413aa782e944f5c445e43f7e5ea7615,Kelley Gibson,K. Gibson,,,,NA,,false,false,false,false,
2002,220527004,4,houston-comets,HOU,Houston Comets,,255,s:40~l:59~a:255,0b7de9d72761ed02b38ac900e103656f,Amanda Lassiter,A. Lassiter,,,,NA,,false,false,false,false,
2002,220527004,4,houston-comets,HOU,Houston Comets,,263,s:40~l:59~a:263,6afc876c350925a7b8b295d04dc66323,Rebecca Lobo,R. Lobo,,,,NA,,false,false,false,false,
2002,220528007,8,minnesota-lynx,MIN,Minnesota Lynx,,34,s:40~l:59~a:34,9e91954f0e06b26e1067aee8e4707f7a,Svetlana  Abrosimova,S. Abrosimova,,,25,F,,true,false,true,false,
2002,220528007,8,minnesota-lynx,MIN,Minnesota Lynx,,40,s:40~l:59~a:40,5d214fa09d23d8fc5a5cfb419253cd8b,Katie Smith,K. Smith,,,30,G,,true,false,true,false,
2002,220528007,8,minnesota-lynx,MIN,Minnesota Lynx,,39,s:40~l:59~a:39,0f7b3fcd8a02644fa7d112a98f294f92,Georgia Schweitzer,G. Schweitzer,,,,NA,,true,false,true,false,
