season,game_id,team_id,team_slug,team_abbreviation,team_display_name,home_away,athlete_id,athlete_uid,athlete_guid,athlete_display_name,athlete_short_name,athlete_first_name,athlete_last_name,athlete_jersey,athlete_position,athlete_headshot,starter,did_not_play,active,ejected,reason
2003,230522004,14,seattle-storm,SEA,Seattle Storm,,222,s:40~l:59~a:222,852e5dceace7653f270402f16aa0a38f,Lauren  Jackson,L. Jackson,,,15,F,,true,false,true,false,
2003,230522004,14,seattle-storm,SEA,Seattle Storm,,91,s:40~l:59~a:91,e28a886c1b4a8c9ec42768ab9d0927ed,Sue Bird,S. Bird,,,10,G,https://a.espncdn.com/i/headshots/wnba/players/full/91.png,true,false,true,false,
2003,230522004,14,seattle-storm,SEA,Seattle Storm,,70,s:40~l:59~a:70,e98563960ea3f6877abf54eb367cf97f,Adia Oshun Barnes,A. Barnes,,,,NA,,true,false,true,false,
2003,230522004,14,seattle-storm,SEA,Seattle Storm,,103,s:40~l:59~a:103,28be96af3121bf0a758b4be853728a40,Sandy Brondello,S. Brondello,,,,NA,,true,false,true,false,
2003,230522004,14,seattle-storm,SEA,Seattle Storm,,117,s:40~l:59~a:117,8746acf4804ab288ad64cf4a0bc64d92,Alisa Burras,A. Burras,,,,NA,,true,false,true,false,
2003,230522004,14,seattle-storm,SEA,Seattle Storm,,89,s:40~l:59~a:89,787fd866718e431a1f839bcd406a2ecc,Tully  Bevilaqua,T. Bevilaqua,,,41,G,,false,false,false,false,
2003,230522004,14,seattle-storm,SEA,Seattle Storm,,159,s:40~l:59~a:159,53cc4ff2e03f6d42e45a6364bf6b5824,Simone Edwards,S. Edwards,,,,NA,,false,false,false,false,
2003,230522004,14,seattle-storm,SEA,Seattle Storm,,255,s:40~l:59~a:255,0b7de9d72761ed02b38ac900e103656f,Amanda Lassiter,A. Lassiter,,,,NA,,false,false,false,false,
2003,230522004,14,seattle-storm,SEA,Seattle Storm,,411,s:40~l:59~a:411,de50df0390e1792dfc3753edbfd51ad7,Kamila Vodichkova,K. Vodichkova,,,,NA,,false,false,false,false,
2003,230522004,14,seattle-storm,SEA,Seattle Storm,,433,s:40~l:59~a:433,6afbe59ea7af63678a0c4e5e5d679b2a,Rita Williams,R. Williams,,,,NA,,false,false,false,false,
2003,230522004,14,seattle-storm,SEA,Seattle Storm,,483,s:40~l:59~a:483,7cc88f28249d2cc024642bd7d86fd084,Jung Sun-Min,J. Sun-Min,,,,NA,,false,false,false,false,
2003,230522004,4,houston-comets,HOU,Houston Comets,,372,s:40~l:59~a:372,61abd19919781080aca2ab5f8bb8eb7d,Michelle Snow,M. Snow,,,22,C,,true,false,true,false,
2003,230522004,4,houston-comets,HOU,Houston Comets,,61,s:40~l:59~a:61,5a2c226012b5bbb1699824c7d0dc7713,Janeth Arcain,J. Arcain,,,,NA,,true,false,true,false,
2003,230522004,4,houston-comets,HOU,Houston Comets,,141,s:40~l:59~a:141,24d7cbef95b674777f6f9f94fe9fc443,Cynthia Cooper,C. Cooper,,,,NA,,true,false,true,false,
2003,230522004,4,houston-comets,HOU,Houston Comets,,385,s:40~l:59~a:385,ce720c8605a9638bf66ca237e5da9337,Sheryl Swoopes,S. Swoopes,,,,NA,,true,false,true,false,
2003,230522004,4,houston-comets,HOU,Houston Comets,,523,s:40~l:59~a:523,ff8fa102e38d588c77c5cdeb9923cc7a,Mfon Udoka,M. Udoka,,,,NA,,true,false,true,false,
2003,230522004,4,houston-comets,HOU,Houston Comets,,394,s:40~l:59~a:394,70450bb1c7c85fae013358e741e8ec02,Tina Thompson,T. Thompson,,,7,F,,false,false,false,false,
2003,230522004,4,houston-comets,HOU,Houston Comets,,121,s:40~l:59~a:121,221ee2a44f2a6a3dfff02d9c7a1b90d3,Dominique  Canty,D. Canty,,,3,G,,false,false,false,false,
2003,230522004,4,houston-comets,HOU,Houston Comets,,168,s:40~l:59~a:168,e1e3040fc1ac79aa43590aa196651591,Ukari Figgs,U. Figgs,,,,NA,,false,false,false,false,
2003,230522004,4,houston-comets,HOU,Houston Comets,,187,s:40~l:59~a:187,8413aa782e944f5c445e43f7e5ea7615,Kelley Gibson,K. Gibson,,,,NA,,false,false,false,false,
2003,230522004,4,houston-comets,HOU,Houston Comets,,233,s:40~l:59~a:233,fbb2d6ee8060cbf4e929338420fd0835,Tiffani Johnson,T. Johnson,,,,NA,,false,false,false,false,
2003,230522004,4,houston-comets,HOU,Houston Comets,,517,s:40~l:59~a:517,3c031efc4cc314a88b1265cc0c5d6249,Octavia Blue,O. Blue,,,,NA,,false,false,false,false,
2003,230522011,13,sacramento-monarchs,SAC,Sacramento Monarchs,,369,s:40~l:59~a:369,ae914f0a2301f15d5b8ca9a40690c0bf,Tangela  Smith,T. Smith,,,50,C,,true,false,true,false,
2003,230522011,13,sacramento-monarchs,SAC,Sacramento Monarchs,,321,s:40~l:59~a:321,fa884071e923c734224eca85c5fedb0e,Ticha  Penicheiro,T. Penicheiro,,,21,G,,true,false,true,false,
2003,230522011,13,sacramento-monarchs,SAC,Sacramento Monarchs,,119,s:40~l:59~a:119,03cba5e451a6db59db1595cfa38fa230,Edna Campbell,E. Campbell,,,,NA,,true,false,true,false,
2003,230522011,13,sacramento-monarchs,SAC,Sacramento Monarchs,,180,s:40~l:59~a:180,8a9718bc2e628571d228281713527de3,La'Keshia Frett,L. Frett,,,,NA,,true,false,true,false,
2003,230522011,13,sacramento-monarchs,SAC,Sacramento Monarchs,,192,s:40~l:59~a:192,c10759ece6d074457a347c049fa7cc68,Yolanda Griffith,Y. Griffith,,,,NA,,true,false,true,false,
2003,230522011,13,sacramento-monarchs,SAC,Sacramento Monarchs,,416,s:40~l:59~a:416,9b96af8d5c2bb5d80937f9d0f34b314b,DeMya Chakheia Walker,D. Walker,,,,F,,false,false,false,false,
2003,230522011,13,sacramento-monarchs,SAC,Sacramento Monarchs,,485,s:40~l:59~a:485,62cb2335495bd94f6ac6065a9a3d7e24,Kara Lawson,K. Lawson,,,20,G,,false,false,false,false,
2003,230522011,13,sacramento-monarchs,SAC,Sacramento Monarchs,,95,s:40~l:59~a:95,0389fff65fc8dfa7390d8b845c700d66,Ruthie Bolton,R. Bolton,,,,NA,,false,false,false,false,
2003,230522011,13,sacramento-monarchs,SAC,Sacramento Monarchs,,194,s:40~l:59~a:194,f77d23c520dc86a2aa5804833e3423fb,Lady Grooms,L. Grooms,,,,NA,,false,false,false,false,
2003,230522011,13,sacramento-monarchs,SAC,Sacramento Monarchs,,270,s:40~l:59~a:270,da9a62fafbfdac0b1334eb6399ad4395,Hamchetou Maiga-Ba,H. Maiga-Ba,,,,NA,,false,false,false,false,
2003,230522011,13,sacramento-monarchs,SAC,Sacramento Monarchs,,463,s:40~l:59~a:463,570b981e4edb61e50bc570a14cbfa337,Chantelle Anderson,C. Anderson,,,,NA,,false,false,false,false,
2003,230522011,11,phoenix-mercury,PHO,Phoenix Mercury,,202,s:40~l:59~a:202,ed2da827a69ef0ab9418560d103e85fe,Lisa Harrison,L. Harrison,,,,F,,true,false,true,false,
2003,230522011,11,phoenix-mercury,PHO,Phoenix Mercury,,491,s:40~l:59~a:491,2049d4dbae2a78283b49b9cac9601ec2,Plenette Pierson,P. Pierson,,,22,F,,true,false,false,false,
2003,230522011,11,phoenix-mercury,PHO,Phoenix Mercury,,106,s:40~l:59~a:106,7c30e89b2f02961c4d42ec27bc50525a,Edwina Brown,E. Brown,,,,NA,,true,false,true,false,
2003,230522011,11,phoenix-mercury,PHO,Phoenix Mercury,,223,s:40~l:59~a:223,fa7767ceb88dc072629f2cf823565683,Tamicha Jackson,T. Jackson,,,,NA,,true,false,true,false,
2003,230522011,11,phoenix-mercury,PHO,Phoenix Mercury,,525,s:40~l:59~a:525,0610bf73bb3f97acbab0136373a134b8,Nevriye Yilmaz,N. Yilmaz,,,,NA,,true,false,false,false,
2003,230522011,11,phoenix-mercury,PHO,Phoenix Mercury,,131,s:40~l:59~a:131,6ff1b63ac753045487fcd2bc4a708532,Kayte Christensen,K. Christensen,,,,NA,,false,false,true,false,
2003,230522011,11,phoenix-mercury,PHO,Phoenix Mercury,,153,s:40~l:59~a:153,b872c8744942314a44fdeae8178ebcb1,Anna DeForge,A. DeForge,,,,NA,,false,false,false,false,
2003,230522011,11,phoenix-mercury,PHO,Phoenix Mercury,,219,s:40~l:59~a:219,b444e5a3e66a72805430422b65b91416,Dalma Ivanyi,D. Ivanyi,,,,NA,,false,false,false,false,
2003,230522011,11,phoenix-mercury,PHO,Phoenix Mercury,,338,s:40~l:59~a:338,d8338cd7f41aabebd5bbd4e970f3f887,Tracy Reid,T. Reid,,,,NA,,false,false,false,false,
2003,230522011,11,phoenix-mercury,PHO,Phoenix Mercury,,428,s:40~l:59~a:428,71feac24f4e094bd8404c13d2c9b62c7,Adrian Williams-Strong,A. Williams-Strong,,,,NA,,false,false,true,false,
2003,230522011,11,phoenix-mercury,PHO,Phoenix Mercury,,457,s:40~l:59~a:457,02bd7e895af136ce23cb0910bc1f2048,Gergana Slavtcheva,G. Slavtcheva,,,,NA,,false,false,false,false,
2003,230523001,16,washington-mystics,WAS,Washington Mystics,,213,s:40~l:59~a:213,ef1320d0a64268dda863025aa05846fb,Chamique Holdsclaw,C. Holdsclaw,,,,F,,true,false,true,false,
