season,game_id,team_id,team_slug,team_abbreviation,team_display_name,home_away,athlete_id,athlete_uid,athlete_guid,athlete_display_name,athlete_short_name,athlete_first_name,athlete_last_name,athlete_jersey,athlete_position,athlete_headshot,starter,did_not_play,active,ejected,reason
2018,401018781,3,dallas-wings,DAL,Dallas Wings,,1003,s:40~l:59~a:1003,fe698815debf3fbfbde82ff4d0b8a532,Karima Christmas-Kelly,K. Christmas-Kelly,,,0,F,,true,false,true,false,COACH'S DECISION
2018,401018781,3,dallas-wings,DAL,Dallas Wings,,1053,s:40~l:59~a:1053,bfdb557acb0387a6f2f519cedbe66592,Glory Johnson,G. Johnson,,,0,F,,true,false,false,false,COACH'S DECISION
2018,401018781,3,dallas-wings,DAL,Dallas Wings,,1017,s:40~l:59~a:1017,d4c22d5152c2da50d02e2a47bbc748c2,Liz Cambage,L. Cambage,,,1,C,https://a.espncdn.com/i/headshots/wnba/players/full/1017.png,true,false,true,false,COACH'S DECISION
2018,401018781,3,dallas-wings,DAL,Dallas Wings,,2491205,s:40~l:59~a:2491205,535bcd0956fd8fc04442a28d787609e0,Skylar Diggins-Smith,S. Diggins-Smith,,,4,G,https://a.espncdn.com/i/headshots/wnba/players/full/2491205.png,true,false,true,false,COACH'S DECISION
2018,401018781,3,dallas-wings,DAL,Dallas Wings,,3058901,s:40~l:59~a:3058901,42ac782c1f5280e659eeeebe51e6c1ec,Allisha Gray,A. Gray,,,15,G,https://a.espncdn.com/i/headshots/wnba/players/full/3058901.png,true,false,true,false,COACH'S DECISION
2018,401018781,3,dallas-wings,DAL,Dallas Wings,,2529622,s:40~l:59~a:2529622,3b2b97b85d0639658e220e04b6b268fc,Kayla Thornton,K. Thornton,,,,F,https://a.espncdn.com/i/headshots/wnba/players/full/2529622.png,false,false,false,false,COACH'S DECISION
2018,401018781,3,dallas-wings,DAL,Dallas Wings,,3058888,s:40~l:59~a:3058888,fc1edb2749a3d52a781137d75acbf730,Kaela Davis,K. Davis,,,33,F,https://a.espncdn.com/i/headshots/wnba/players/full/3058888.png,false,false,false,false,COACH'S DECISION
2018,401018781,3,dallas-wings,DAL,Dallas Wings,,3142010,s:40~l:59~a:3142010,43ed8c0cd5d66472da7e17bab7f43965,Azura Stevens,A. Stevens,,,30,F,https://a.espncdn.com/i/headshots/wnba/players/full/3142010.png,false,false,true,false,COACH'S DECISION
2018,401018781,3,dallas-wings,DAL,Dallas Wings,,3054105,s:40~l:59~a:3054105,2ff7eb04ad441dab237277323635a294,Breanna Lewis,B. Lewis,,,22,C,,false,false,false,false,COACH'S DECISION
2018,401018781,3,dallas-wings,DAL,Dallas Wings,,3054119,s:40~l:59~a:3054119,bc747e5df984ba283326e257334c595d,Saniya Chong,S. Chong,,,12,G,,false,false,false,false,COACH'S DECISION
2018,401018781,3,dallas-wings,DAL,Dallas Wings,,2530082,s:40~l:59~a:2530082,635c82d6575fa131ed43338fbec652c8,Theresa Plaisance,T. Plaisance,,,55,F,https://a.espncdn.com/i/headshots/wnba/players/full/2530082.png,false,true,false,false,COACH'S DECISION
2018,401018781,3,dallas-wings,DAL,Dallas Wings,,2999035,s:40~l:59~a:2999035,c673e938b68c77873f367c3ca34ee5cc,Aerial Powers,A. Powers,,,3,F,https://a.espncdn.com/i/headshots/wnba/players/full/2999035.png,false,true,false,false,COACH'S DECISION
2018,401018781,11,phoenix-mercury,PHX,Phoenix Mercury,,609,s:40~l:59~a:609,debaefead90b13c53f23efe93ab3c690,Sancho Lyttle,S. Lyttle,,,31,F,,true,false,true,false,COACH'S DECISION
2018,401018781,11,phoenix-mercury,PHX,Phoenix Mercury,,869,s:40~l:59~a:869,74bfe6090fcbe955df3ee206e06a3a6a,DeWanna Bonner,D. Bonner,,,24,F,https://a.espncdn.com/i/headshots/wnba/players/full/869.png,true,false,true,false,COACH'S DECISION
2018,401018781,11,phoenix-mercury,PHX,Phoenix Mercury,,2490553,s:40~l:59~a:2490553,40e7dc874f73696a7dd36953d9f8ae79,Brittney Griner,B. Griner,,,42,C,https://a.espncdn.com/i/headshots/wnba/players/full/2490553.png,true,false,true,false,COACH'S DECISION
2018,401018781,11,phoenix-mercury,PHX,Phoenix Mercury,,585,s:40~l:59~a:585,af0e2a4e188a421e60ba0c5f32ad63ad,Diana Taurasi,D. Taurasi,,,3,G,https://a.espncdn.com/i/headshots/wnba/players/full/585.png,true,false,true,false,COACH'S DECISION
2018,401018781,11,phoenix-mercury,PHX,Phoenix Mercury,,860,s:40~l:59~a:860,6f9f7d393b14c019f65081f77ff615d2,Briann January,B. January,,,20,G,https://a.espncdn.com/i/headshots/wnba/players/full/860.png,true,false,true,false,COACH'S DECISION
2018,401018781,11,phoenix-mercury,PHX,Phoenix Mercury,,732,s:40~l:59~a:732,8ba41f63ad491766dd837fe6ccb34b98,Camille Little,C. Little,,,20,F,,false,false,false,false,COACH'S DECISION
2018,401018781,11,phoenix-mercury,PHX,Phoenix Mercury,,3099736,s:40~l:59~a:3099736,3067ae5b8fd87b0da177a1d3d6ad2e61,Stephanie Talbot,S. Talbot,,,,F,https://a.espncdn.com/i/headshots/wnba/players/full/3099736.png,false,false,false,false,COACH'S DECISION
2018,401018781,11,phoenix-mercury,PHX,Phoenix Mercury,,3151645,s:40~l:59~a:3151645,858064f2d5d1b72abad803db842c9d27,Marie Gulich,M. Gulich,,,21,C,,false,false,false,false,COACH'S DECISION
2018,401018781,11,phoenix-mercury,PHX,Phoenix Mercury,,796,s:40~l:59~a:796,57bf49b71ec464e20d1fe6ec941d61aa,Leilani Mitchell,L. Mitchell,,,5,G,https://a.espncdn.com/i/headshots/wnba/players/full/796.png,false,false,false,false,COACH'S DECISION
