season,athlete_id,athlete_display_name,athlete_first_name,athlete_last_name,athlete_position_abbreviation,athlete_jersey,team_id,team_display_name,category,stat_label,stat_name,stat_display_name,stat_description,display_value,value
2004,10,,,,,,6,Los Angeles Sparks,averages,GP,gamesPlayed,Games Played,Games Played,208,208.0
2004,10,,,,,,6,Los Angeles Sparks,averages,GS,gamesStarted,Games Started,The number of games started by an athlete.,100,100.0
2004,10,,,,,,6,Los Angeles Sparks,averages,MIN,avgMinutes,Minutes Per Game,The average number of minutes per game.,28.4,28.4
2004,10,,,,,,6,Los Angeles Sparks,averages,PTS,avgPoints,Points Per Game,The average number of points scored per game.,8.1,8.1
2004,10,,,,,,6,Los Angeles Sparks,averages,OR,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,0.6,0.6
2004,10,,,,,,6,Los Angeles Sparks,averages,DR,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,2.4,2.4
2004,10,,,,,,6,Los Angeles Sparks,averages,REB,avgRebounds,Rebounds Per Game,The average rebounds per game.,3.0,3.0
2004,10,,,,,,6,Los Angeles Sparks,averages,AST,avgAssists,Assists Per Game,The average assists per game.,4.7,4.7
2004,10,,,,,,6,Los Angeles Sparks,averages,STL,avgSteals,Steals Per Game,The average steals per game.,1.0,1.0
2004,10,,,,,,6,Los Angeles Sparks,averages,BLK,avgBlocks,Blocks Per Game,The average blocks per game.,0.3,0.3
2004,10,,,,,,6,Los Angeles Sparks,averages,TO,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,2.4,2.4
2004,10,,,,,,6,Los Angeles Sparks,averages,FG,avgFieldGoalsMade-avgFieldGoalsAttempted,Field Goals Made-Attempted Per Game,The average field goals made per game.-The average field goals attempted per game.,2.5-6.8,
2004,10,,,,,,6,Los Angeles Sparks,averages,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,37.6,37.6
2004,10,,,,,,6,Los Angeles Sparks,averages,3PT,avgThreePointFieldGoalsMade-avgThreePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted Per Game,The average three point field goals made per game.-The average three point field goals attempted per game.,1.5-3.9,
2004,10,,,,,,6,Los Angeles Sparks,averages,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,37.7,37.7
2004,10,,,,,,6,Los Angeles Sparks,averages,FT,avgFreeThrowsMade-avgFreeThrowsAttempted,Free Throws Made-Attempted Per Game,The average free throw shots made per game.-The average free throw shots attempted per game.,1.6-1.9,
2004,10,,,,,,6,Los Angeles Sparks,averages,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,83.5,83.5
2004,10,,,,,,6,Los Angeles Sparks,averages,PF,avgFouls,Fouls Per Game,The average fouls committed per game.,2.2,2.2
2004,10,,,,,,6,Los Angeles Sparks,totals,PTS,points,Points,The number of points scored.,1690,1690.0
2004,10,,,,,,6,Los Angeles Sparks,totals,OR,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,116,116.0
2004,10,,,,,,6,Los Angeles Sparks,totals,DR,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,504,504.0
2004,10,,,,,,6,Los Angeles Sparks,totals,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,620,620.0
2004,10,,,,,,6,Los Angeles Sparks,totals,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",981,981.0
2004,10,,,,,,6,Los Angeles Sparks,totals,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,212,212.0
2004,10,,,,,,6,Los Angeles Sparks,totals,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",57,57.0
2004,10,,,,,,6,Los Angeles Sparks,totals,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,493,493.0
2004,10,,,,,,6,Los Angeles Sparks,totals,FG,fieldGoalsMade-fieldGoalsAttempted,Field Goals Made-Attempted,The number of times a 2pt field goal was made.-The number of times a 2pt field goal was attempted.,528-1405,
2004,10,,,,,,6,Los Angeles Sparks,totals,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,37.6,37.6
2004,10,,,,,,6,Los Angeles Sparks,totals,3PT,threePointFieldGoalsMade-threePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted,The number of times a 3pt field goal was made.-The number of times a 3pt field goal was attempted.,304-806,
2004,10,,,,,,6,Los Angeles Sparks,totals,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,37.7,37.7
