game_id,season,period_number,clock_display_value,team_id,athlete_id_1,athlete_id_2,type_id,type_text,scoring_play,score_value,coordinate_x,coordinate_y,coordinate_x_raw,coordinate_y_raw
230916003,2003,1,19:47,6,9,479,20558,JumpShot,false,0,-40.75,5.0,30.0,1.0
230916003,2003,1,19:38,6,3,341,20558,JumpShot,false,0,-39.75,5.0,30.0,2.0
230916003,2003,1,19:14,3,312,,30558,Three Point Jump Shot,false,0,22.75,-12.0,37.0,19.0
230916003,2003,1,18:58,6,7,,560,Free Throw 1 of 2,true,1,-28.0,0.0,25.0,13.75
230916003,2003,1,18:58,6,7,,561,Free Throw 2 of 2,true,1,-28.0,0.0,25.0,13.75
230916003,2003,1,18:47,3,122,,20558,JumpShot,false,0,38.75,3.0,22.0,3.0
230916003,2003,1,18:34,6,9,3,20439,Hook Shot,true,2,-36.75,2.0,27.0,5.0
230916003,2003,1,18:07,3,312,328,30558,Three Point Jump Shot,true,3,42.75,21.0,4.0,-1.0
230916003,2003,1,17:43,3,341,9,20558,JumpShot,false,0,40.75,8.0,17.0,1.0
230916003,2003,1,17:30,3,122,341,20558,JumpShot,true,2,38.75,7.0,18.0,3.0
230916003,2003,1,17:07,6,6,,20424,LayupShot,false,0,-41.75,0.0,25.0,0.0
230916003,2003,1,16:12,3,479,312,20424,LayupShot,true,2,41.75,-0.0,25.0,0.0
230916003,2003,1,15:51,6,6,341,20558,JumpShot,false,0,-40.75,10.0,35.0,1.0
230916003,2003,1,15:41,3,328,122,20424,LayupShot,true,2,41.75,-0.0,25.0,0.0
230916003,2003,1,15:41,3,328,,559,Free Throw 1 of 1,false,0,28.0,-0.0,25.0,13.75
230916003,2003,1,15:37,3,479,,20424,LayupShot,true,2,41.75,-0.0,25.0,0.0
230916003,2003,1,15:21,6,6,,560,Free Throw 1 of 2,true,1,-28.0,0.0,25.0,13.75
230916003,2003,1,15:21,6,6,,561,Free Throw 2 of 2,true,1,-28.0,0.0,25.0,13.75
230916003,2003,1,14:57,3,341,,20558,JumpShot,true,2,37.75,9.0,16.0,4.0
230916003,2003,1,14:36,3,341,312,20558,JumpShot,true,2,41.75,-14.0,39.0,0.0
230916003,2003,1,14:23,6,9,7,20558,JumpShot,true,2,-24.75,3.0,28.0,17.0
230916003,2003,1,14:06,3,341,122,20558,JumpShot,true,2,32.75,-0.0,25.0,9.0
230916003,2003,1,13:19,6,6,,20424,LayupShot,false,0,-41.75,0.0,25.0,0.0
230916003,2003,1,13:00,3,341,328,20558,JumpShot,true,2,35.75,-1.0,26.0,6.0
230916003,2003,1,12:47,6,11,,30558,Three Point Jump Shot,false,0,-19.75,-7.0,18.0,22.0
230916003,2003,1,12:29,3,214,,30558,Three Point Jump Shot,false,0,28.75,17.0,8.0,13.0
230916003,2003,1,12:22,6,7,,20558,JumpShot,false,0,-36.75,-8.0,17.0,5.0
230916003,2003,1,12:14,3,122,328,20424,LayupShot,true,2,41.75,-0.0,25.0,0.0
230916003,2003,1,12:02,6,9,,560,Free Throw 1 of 2,false,0,-28.0,0.0,25.0,13.75
230916003,2003,1,12:02,6,9,,561,Free Throw 2 of 2,true,1,-28.0,0.0,25.0,13.75
230916003,2003,1,11:37,6,10,,30558,Three Point Jump Shot,false,0,-22.75,-11.0,14.0,19.0
230916003,2003,1,11:03,3,122,,20558,JumpShot,false,0,38.75,12.0,13.0,3.0
230916003,2003,1,11:00,3,341,,20424,LayupShot,true,2,41.75,-0.0,25.0,0.0
230916003,2003,1,10:42,3,122,6,20424,LayupShot,false,0,41.75,-0.0,25.0,0.0
230916003,2003,1,10:33,6,6,7,20424,LayupShot,true,2,-41.75,0.0,25.0,0.0
230916003,2003,1,10:11,3,166,6,20558,JumpShot,false,0,40.75,8.0,17.0,1.0
230916003,2003,1,10:08,3,341,,20558,JumpShot,false,0,39.75,10.0,15.0,2.0
230916003,2003,1,9:59,6,7,10,30558,Three Point Jump Shot,true,3,-21.75,10.0,35.0,20.0
