game_id,season,period_number,clock_display_value,team_id,athlete_id_1,athlete_id_2,type_id,type_text,scoring_play,score_value,coordinate_x,coordinate_y,coordinate_x_raw,coordinate_y_raw
291009011,2009,1,9:38,5,89,,20558,JumpShot,false,0,-32.75,-18.0,7.0,9.0
291009011,2009,1,9:14,11,685,,20558,JumpShot,false,0,38.75,19.0,6.0,3.0
291009011,2009,1,9:04,11,685,,20426,DrivingLayupShot,true,2,41.75,-0.0,25.0,0.0
291009011,2009,1,8:47,5,551,156,20558,JumpShot,true,2,-38.75,-19.0,6.0,3.0
291009011,2009,1,8:27,5,384,156,20424,LayupShot,true,2,-41.75,0.0,25.0,0.0
291009011,2009,1,8:10,5,156,125,20424,LayupShot,true,2,-41.75,0.0,25.0,0.0
291009011,2009,1,7:47,11,369,,20558,JumpShot,false,0,29.75,-13.0,38.0,12.0
291009011,2009,1,7:41,5,384,,560,Free Throw 1 of 2,false,0,-28.0,0.0,25.0,13.75
291009011,2009,1,7:41,5,384,,561,Free Throw 2 of 2,true,1,-28.0,0.0,25.0,13.75
291009011,2009,1,7:26,11,604,592,30558,Three Point Jump Shot,true,3,28.75,17.0,8.0,13.0
291009011,2009,1,7:07,5,125,,30558,Three Point Jump Shot,true,3,-23.75,11.0,36.0,18.0
291009011,2009,1,6:56,11,685,,20558,JumpShot,false,0,26.75,3.0,22.0,15.0
291009011,2009,1,6:50,5,384,156,20424,LayupShot,true,2,-41.75,0.0,25.0,0.0
291009011,2009,1,6:37,11,585,,20558,JumpShot,false,0,37.75,-7.0,32.0,4.0
291009011,2009,1,6:18,5,384,592,20558,JumpShot,false,0,-35.75,-4.0,21.0,6.0
291009011,2009,1,6:03,11,685,,20424,LayupShot,false,0,41.75,-0.0,25.0,0.0
291009011,2009,1,5:43,5,156,,20429,RegularJumpShot,true,2,-39.75,-6.0,19.0,2.0
291009011,2009,1,5:26,11,585,,30558,Three Point Jump Shot,false,0,19.75,-1.0,26.0,22.0
291009011,2009,1,5:16,11,592,,560,Free Throw 1 of 2,true,1,28.0,-0.0,25.0,13.75
291009011,2009,1,5:16,11,592,,561,Free Throw 2 of 2,true,1,28.0,-0.0,25.0,13.75
291009011,2009,1,4:58,5,156,,30558,Three Point Jump Shot,false,0,-27.75,16.0,41.0,14.0
291009011,2009,1,4:50,11,685,,20426,DrivingLayupShot,true,2,41.75,-0.0,25.0,0.0
291009011,2009,1,4:35,5,551,585,20558,JumpShot,false,0,-38.75,-6.0,19.0,3.0
291009011,2009,1,4:16,11,388,,20558,JumpShot,false,0,39.75,-9.0,34.0,2.0
291009011,2009,1,4:03,5,551,369,20558,JumpShot,false,0,-36.75,-2.0,23.0,5.0
291009011,2009,1,4:01,5,384,125,20558,JumpShot,true,2,-40.75,-11.0,14.0,1.0
291009011,2009,1,3:21,5,156,,30558,Three Point Jump Shot,false,0,-41.75,22.0,47.0,0.0
291009011,2009,1,3:13,11,585,,30558,Three Point Jump Shot,false,0,23.75,15.0,10.0,18.0
291009011,2009,1,3:12,5,125,,20558,JumpShot,false,0,-25.75,6.0,31.0,16.0
291009011,2009,1,3:01,11,869,,20558,JumpShot,false,0,25.75,-0.0,25.0,16.0
291009011,2009,1,2:25,5,125,,20558,JumpShot,false,0,-22.75,1.0,26.0,19.0
291009011,2009,1,2:04,11,585,,560,Free Throw 1 of 2,true,1,28.0,-0.0,25.0,13.75
291009011,2009,1,2:04,11,585,,561,Free Throw 2 of 2,true,1,28.0,-0.0,25.0,13.75
291009011,2009,1,1:55,5,384,,560,Free Throw 1 of 2,true,1,-28.0,0.0,25.0,13.75
291009011,2009,1,1:55,5,384,,561,Free Throw 2 of 2,true,1,-28.0,0.0,25.0,13.75
291009011,2009,1,1:46,11,388,,30558,Three Point Jump Shot,true,3,23.75,-12.0,37.0,18.0
291009011,2009,1,1:36,5,384,,560,Free Throw 1 of 2,true,1,-28.0,0.0,25.0,13.75
291009011,2009,1,1:36,5,384,,561,Free Throw 2 of 2,false,0,-28.0,0.0,25.0,13.75
291009011,2009,1,0:55.5,5,384,860,20424,LayupShot,true,2,-41.75,0.0,25.0,0.0
291009011,2009,1,0:47.2,11,869,585,20424,LayupShot,true,2,41.75,-0.0,25.0,0.0
291009011,2009,1,0:29.9,5,646,,20558,JumpShot,false,0,-40.75,15.0,40.0,1.0
291009011,2009,1,0:28.7,5,384,,560,Free Throw 1 of 2,true,1,-28.0,0.0,25.0,13.75
291009011,2009,1,0:28.7,5,384,,561,Free Throw 2 of 2,true,1,-28.0,0.0,25.0,13.75
291009011,2009,1,0:0.1,5,860,,20558,JumpShot,false,0,-22.75,-2.0,23.0,19.0
291009011,2009,2,9:40,11,585,,20558,JumpShot,true,2,32.75,-1.0,26.0,9.0
291009011,2009,2,9:19,5,3,,20558,JumpShot,false,0,-33.75,-5.0,20.0,8.0
291009011,2009,2,9:18,5,3,,20437,TipShot,false,0,-36.75,2.0,27.0,5.0
291009011,2009,2,9:10,11,585,388,30558,Three Point Jump Shot,true,3,20.75,-9.0,34.0,21.0
291009011,2009,2,8:56,5,716,156,20424,LayupShot,true,2,-41.75,0.0,25.0,0.0
291009011,2009,2,8:42,11,685,,20558,JumpShot,true,2,28.75,9.0,16.0,13.0
291009011,2009,2,8:32,5,716,860,20424,LayupShot,true,2,-41.75,0.0,25.0,0.0
291009011,2009,2,8:22,11,585,,20426,DrivingLayupShot,true,2,41.75,-0.0,25.0,0.0
291009011,2009,2,8:02,5,156,,30558,Three Point Jump Shot,false,0,-22.75,-11.0,14.0,19.0
291009011,2009,2,7:50,5,156,,20558,JumpShot,true,2,-29.75,-15.0,10.0,12.0
291009011,2009,2,7:35,11,563,,560,Free Throw 1 of 2,true,1,28.0,-0.0,25.0,13.75
291009011,2009,2,7:35,11,563,,561,Free Throw 2 of 2,false,0,28.0,-0.0,25.0,13.75
291009011,2009,2,7:28,5,3,,20558,JumpShot,false,0,-29.75,-13.0,12.0,12.0
291009011,2009,2,7:22,11,685,585,20424,LayupShot,true,2,41.75,-0.0,25.0,0.0
291009011,2009,2,7:05,5,646,,20558,JumpShot,false,0,-27.75,8.0,33.0,14.0
291009011,2009,2,6:58,5,860,,20426,DrivingLayupShot,true,2,-41.75,0.0,25.0,0.0
291009011,2009,2,6:58,5,860,,559,Free Throw 1 of 1,false,0,-28.0,0.0,25.0,13.75
291009011,2009,2,6:46,11,685,585,20558,JumpShot,true,2,26.75,-8.0,33.0,15.0
291009011,2009,2,6:18,11,585,685,30558,Three Point Jump Shot,true,3,16.75,-3.0,28.0,25.0
291009011,2009,2,6:01,5,716,860,20429,RegularJumpShot,true,2,-37.75,-9.0,16.0,4.0
291009011,2009,2,5:52,11,592,585,20424,LayupShot,true,2,41.75,-0.0,25.0,0.0
291009011,2009,2,5:52,11,592,,559,Free Throw 1 of 1,true,1,28.0,-0.0,25.0,13.75
291009011,2009,2,5:35,5,551,,30558,Three Point Jump Shot,false,0,-21.75,11.0,36.0,20.0
291009011,2009,2,5:18,11,604,,20558,JumpShot,false,0,33.75,16.0,9.0,8.0
291009011,2009,2,4:56,11,685,,20558,JumpShot,true,2,38.75,-14.0,39.0,3.0
291009011,2009,2,4:46,5,125,,20429,RegularJumpShot,true,2,-34.75,10.0,35.0,7.0
291009011,2009,2,4:33,11,685,,20558,JumpShot,false,0,41.75,16.0,9.0,0.0
291009011,2009,2,4:18,5,551,,20558,JumpShot,false,0,-35.75,0.0,25.0,6.0
291009011,2009,2,4:05,11,388,,20426,DrivingLayupShot,true,2,41.75,-0.0,25.0,0.0
291009011,2009,2,4:05,11,388,,559,Free Throw 1 of 1,true,1,28.0,-0.0,25.0,13.75
291009011,2009,2,3:43,5,384,860,20424,LayupShot,true,2,-41.75,0.0,25.0,0.0
291009011,2009,2,3:24,5,125,,560,Free Throw 1 of 2,false,0,-28.0,0.0,25.0,13.75
291009011,2009,2,3:24,5,125,,561,Free Throw 2 of 2,true,1,-28.0,0.0,25.0,13.75
291009011,2009,2,3:11,11,585,388,30558,Three Point Jump Shot,true,3,38.75,22.0,3.0,3.0
291009011,2009,2,2:49,5,125,384,20558,JumpShot,true,2,-26.75,12.0,37.0,15.0
291009011,2009,2,2:35,11,869,,20426,DrivingLayupShot,true,2,41.75,-0.0,25.0,0.0
291009011,2009,2,2:35,11,869,,559,Free Throw 1 of 1,true,1,28.0,-0.0,25.0,13.75
291009011,2009,2,2:25,5,716,869,20558,JumpShot,false,0,-39.75,7.0,32.0,2.0
291009011,2009,2,2:04,11,388,,20429,RegularJumpShot,true,2,37.75,-7.0,32.0,4.0
291009011,2009,2,1:47,5,156,,30558,Three Point Jump Shot,false,0,-18.75,6.0,31.0,23.0
291009011,2009,2,1:29,11,604,,20558,JumpShot,false,0,41.75,16.0,9.0,0.0
291009011,2009,2,1:13,5,125,,20558,JumpShot,false,0,-41.75,-9.0,16.0,0.0
291009011,2009,2,1:09,11,869,,560,Free Throw 1 of 2,true,1,28.0,-0.0,25.0,13.75
291009011,2009,2,1:09,11,869,,561,Free Throw 2 of 2,true,1,28.0,-0.0,25.0,13.75
291009011,2009,2,0:55.4,5,716,156,20429,RegularJumpShot,true,2,-35.75,0.0,25.0,6.0
291009011,2009,2,0:40.9,11,869,,20558,JumpShot,false,0,27.75,6.0,19.0,14.0
291009011,2009,2,0:24.9,5,646,,20558,JumpShot,false,0,-38.75,-1.0,24.0,3.0
291009011,2009,2,0:19.9,5,156,,30558,Three Point Jump Shot,false,0,-21.75,-10.0,15.0,20.0
291009011,2009,2,0:0.4,5,860,,20558,JumpShot,false,0,-22.75,-1.0,24.0,19.0
291009011,2009,3,9:44,11,604,,20424,LayupShot,false,0,41.75,-0.0,25.0,0.0
291009011,2009,3,9:19,5,551,,20426,DrivingLayupShot,true,2,-41.75,0.0,25.0,0.0
291009011,2009,3,9:03,11,585,,20558,JumpShot,true,2,31.75,9.0,16.0,10.0
291009011,2009,3,8:44,5,551,,30558,Three Point Jump Shot,false,0,-25.75,-13.0,12.0,16.0
291009011,2009,3,8:33,5,125,89,20424,LayupShot,true,2,-41.75,0.0,25.0,0.0
291009011,2009,3,8:08,11,685,,30558,Three Point Jump Shot,true,3,21.75,8.0,17.0,20.0
291009011,2009,3,7:48,5,125,585,20558,JumpShot,false,0,-40.75,5.0,30.0,1.0
291009011,2009,3,7:39,11,369,,30558,Three Point Jump Shot,false,0,23.75,11.0,14.0,18.0
