game_id,season,period_number,clock_display_value,team_id,athlete_id_1,athlete_id_2,type_id,type_text,scoring_play,score_value,coordinate_x,coordinate_y,coordinate_x_raw,coordinate_y_raw
300916020,2010,1,9:26,14,618,,20558,JumpShot,true,2,-34.75,-17.0,8.0,7.0
300916020,2010,1,9:15,20,2,,20424,LayupShot,false,0,39.75,-0.0,25.0,2.0
300916020,2010,1,8:53,14,222,,20558,JumpShot,false,0,-39.75,-17.0,8.0,2.0
300916020,2010,1,8:45,14,91,618,20558,JumpShot,true,2,-26.75,0.0,25.0,15.0
300916020,2010,1,8:27,20,609,,20558,JumpShot,false,0,41.75,16.0,9.0,0.0
300916020,2010,1,8:12,14,91,,30558,Three Point Jump Shot,false,0,-28.75,-17.0,8.0,13.0
300916020,2010,1,8:08,14,732,,560,Free Throw 1 of 2,true,1,-28.0,0.0,25.0,13.75
300916020,2010,1,8:08,14,732,,561,Free Throw 2 of 2,true,1,-28.0,0.0,25.0,13.75
300916020,2010,1,7:56,20,872,,20426,DrivingLayupShot,false,0,41.75,-2.0,27.0,0.0
300916020,2010,1,7:54,20,609,,20429,RegularJumpShot,false,0,41.75,-0.0,25.0,0.0
300916020,2010,1,7:43,14,618,122,30558,Three Point Jump Shot,true,3,-40.75,-22.0,3.0,1.0
300916020,2010,1,7:43,14,222,,565,Free Throw Technical,false,0,-28.0,0.0,25.0,13.75
300916020,2010,1,7:33,20,124,291,20430,RunningJumpShot,true,2,40.75,-16.0,41.0,1.0
300916020,2010,1,7:09,14,732,,20429,RegularJumpShot,false,0,-40.75,-3.0,22.0,1.0
300916020,2010,1,6:58,20,2,609,20558,JumpShot,true,2,29.75,5.0,20.0,12.0
300916020,2010,1,6:35,14,91,,20429,RegularJumpShot,false,0,-26.75,-7.0,18.0,15.0
300916020,2010,1,6:31,14,222,,20429,RegularJumpShot,true,2,-41.75,0.0,25.0,0.0
300916020,2010,1,6:16,20,2,,20429,RegularJumpShot,false,0,30.75,3.0,22.0,11.0
300916020,2010,1,6:09,14,618,222,20424,LayupShot,true,2,-41.75,-2.0,23.0,0.0
300916020,2010,1,5:52,20,872,,20558,JumpShot,false,0,30.75,5.0,20.0,11.0
