game_id,season,period_number,clock_display_value,team_id,athlete_id_1,athlete_id_2,type_id,type_text,scoring_play,score_value,coordinate_x,coordinate_y,coordinate_x_raw,coordinate_y_raw
281005003,2008,1,9:47,3,640,,20429,RegularJumpShot,false,0,35.75,-7.0,32.0,6.0
281005003,2008,1,9:27,17,341,423,20558,JumpShot,true,2,-42.75,18.0,43.0,-1.0
281005003,2008,1,9:11,17,680,286,20424,LayupShot,false,0,-41.75,0.0,25.0,0.0
281005003,2008,1,9:07,17,680,,20424,LayupShot,true,2,-41.75,0.0,25.0,0.0
281005003,2008,1,8:44,3,286,,20558,JumpShot,false,0,36.75,6.0,19.0,5.0
281005003,2008,1,8:22,17,423,,20424,LayupShot,false,0,-41.75,0.0,25.0,0.0
281005003,2008,1,8:12,3,640,,20558,JumpShot,false,0,33.75,-3.0,28.0,8.0
281005003,2008,1,7:54,17,423,680,20424,LayupShot,true,2,-41.75,0.0,25.0,0.0
281005003,2008,1,7:33,3,312,,20558,JumpShot,false,0,38.75,16.0,9.0,3.0
281005003,2008,1,7:15,3,312,328,20558,JumpShot,true,2,27.75,8.0,17.0,14.0
281005003,2008,1,7:00,17,16,423,20424,LayupShot,true,2,-41.75,0.0,25.0,0.0
281005003,2008,1,7:00,17,16,,559,Free Throw 1 of 1,false,0,-28.0,0.0,25.0,13.75
281005003,2008,1,6:52,3,312,,20429,RegularJumpShot,false,0,41.75,-0.0,25.0,0.0
281005003,2008,1,6:33,3,312,,20558,JumpShot,false,0,40.75,17.0,8.0,1.0
281005003,2008,1,6:31,3,358,,20424,LayupShot,true,2,41.75,-0.0,25.0,0.0
281005003,2008,1,6:00,3,40,,30558,Three Point Jump Shot,true,3,25.75,16.0,9.0,16.0
281005003,2008,1,5:43,17,16,,20558,JumpShot,true,2,-33.75,13.0,38.0,8.0
281005003,2008,1,5:24,3,40,,20558,JumpShot,false,0,27.75,11.0,14.0,14.0
281005003,2008,1,5:22,3,328,,20424,LayupShot,true,2,41.75,-0.0,25.0,0.0
281005003,2008,1,5:22,3,328,,559,Free Throw 1 of 1,true,1,28.0,-0.0,25.0,13.75
281005003,2008,1,5:05,17,423,,20439,Hook Shot,false,0,-41.75,9.0,34.0,0.0
281005003,2008,1,4:52,3,312,,20558,JumpShot,false,0,26.75,-8.0,33.0,15.0
281005003,2008,1,4:41,17,16,,20558,JumpShot,false,0,-40.75,16.0,41.0,1.0
281005003,2008,1,4:24,3,358,,30558,Three Point Jump Shot,false,0,22.75,11.0,14.0,19.0
281005003,2008,1,4:07,3,828,,20424,LayupShot,false,0,41.75,-0.0,25.0,0.0
281005003,2008,1,4:03,3,286,,20424,LayupShot,false,0,41.75,-0.0,25.0,0.0
281005003,2008,1,3:36,3,640,341,20558,JumpShot,false,0,38.75,-8.0,33.0,3.0
281005003,2008,1,3:34,3,640,,20424,LayupShot,false,0,41.75,-0.0,25.0,0.0
281005003,2008,1,3:20,17,680,341,20558,JumpShot,true,2,-39.75,18.0,43.0,2.0
281005003,2008,1,2:59,3,640,,20558,JumpShot,false,0,35.75,8.0,17.0,6.0
281005003,2008,1,2:50,17,112,,20558,JumpShot,false,0,-40.75,-16.0,9.0,1.0
281005003,2008,1,2:38,17,341,,30558,Three Point Jump Shot,false,0,-20.75,12.0,37.0,21.0
281005003,2008,1,2:17,3,640,,20558,JumpShot,false,0,34.75,5.0,20.0,7.0
281005003,2008,1,2:10,3,40,,20558,JumpShot,false,0,33.75,16.0,9.0,8.0
281005003,2008,1,1:57,17,14,,20424,LayupShot,false,0,-41.75,0.0,25.0,0.0
281005003,2008,1,1:54,17,423,150,20424,LayupShot,true,2,-41.75,0.0,25.0,0.0
281005003,2008,1,1:31,3,491,,20558,JumpShot,true,2,35.75,-0.0,25.0,6.0
281005003,2008,1,1:09,17,150,,20558,JumpShot,true,2,-37.75,18.0,43.0,4.0
281005003,2008,1,0:59.9,3,491,828,20426,DrivingLayupShot,true,2,41.75,-0.0,25.0,0.0
281005003,2008,1,0:45.9,17,423,,20558,JumpShot,false,0,-37.75,-14.0,11.0,4.0
281005003,2008,1,0:35.8,3,286,312,20558,JumpShot,true,2,27.75,-8.0,33.0,14.0
281005003,2008,1,0:0.8,17,150,,30558,Three Point Jump Shot,false,0,5.25,-14.0,11.0,47.0
281005003,2008,2,9:26,17,150,,20558,JumpShot,true,2,-24.75,5.0,30.0,17.0
281005003,2008,2,8:42,3,312,286,30558,Three Point Jump Shot,true,3,36.75,21.0,4.0,5.0
281005003,2008,2,8:18,17,423,,560,Free Throw 1 of 2,true,1,-28.0,0.0,25.0,13.75
281005003,2008,2,8:18,17,423,,561,Free Throw 2 of 2,true,1,-28.0,0.0,25.0,13.75
281005003,2008,2,8:00,3,828,,20558,JumpShot,false,0,33.75,-14.0,39.0,8.0
281005003,2008,2,7:52,17,341,,20558,JumpShot,false,0,-27.75,-1.0,24.0,14.0
281005003,2008,2,7:20,17,423,,20558,JumpShot,false,0,-31.75,3.0,28.0,10.0
281005003,2008,2,7:11,17,14,,20424,LayupShot,false,0,-41.75,0.0,25.0,0.0
281005003,2008,2,6:31,17,423,,20558,JumpShot,false,0,-35.75,-14.0,11.0,6.0
281005003,2008,2,6:15,3,286,,20558,JumpShot,false,0,35.75,-9.0,34.0,6.0
281005003,2008,2,5:35,3,828,312,30558,Three Point Jump Shot,true,3,20.75,6.0,19.0,21.0
281005003,2008,2,5:22,17,16,423,20558,JumpShot,true,2,-38.75,17.0,42.0,3.0
281005003,2008,2,5:01,3,358,,20558,JumpShot,false,0,26.75,-7.0,32.0,15.0
281005003,2008,2,5:01,17,14,,560,Free Throw 1 of 2,false,0,-28.0,0.0,25.0,13.75
281005003,2008,2,5:01,17,14,,561,Free Throw 2 of 2,true,1,-28.0,0.0,25.0,13.75
281005003,2008,2,4:41,3,828,,20558,JumpShot,false,0,36.75,15.0,10.0,5.0
281005003,2008,2,4:39,17,16,,560,Free Throw 1 of 2,false,0,-28.0,0.0,25.0,13.75
281005003,2008,2,4:39,17,16,,561,Free Throw 2 of 2,true,1,-28.0,0.0,25.0,13.75
281005003,2008,2,4:24,3,312,,20558,JumpShot,false,0,29.75,9.0,16.0,12.0
281005003,2008,2,4:16,17,14,,30558,Three Point Jump Shot,true,3,-19.75,-9.0,16.0,22.0
281005003,2008,2,4:00,3,358,,20558,JumpShot,false,0,32.75,14.0,11.0,9.0
281005003,2008,2,3:42,3,286,312,20558,JumpShot,true,2,23.75,1.0,24.0,18.0
281005003,2008,2,3:23,17,16,,20424,LayupShot,false,0,-41.75,0.0,25.0,0.0
281005003,2008,2,3:15,3,312,,20430,RunningJumpShot,true,2,37.75,9.0,16.0,4.0
281005003,2008,2,2:58,17,423,14,20424,LayupShot,true,2,-41.75,0.0,25.0,0.0
281005003,2008,2,2:39,3,312,,20558,JumpShot,false,0,26.75,6.0,19.0,15.0
281005003,2008,2,2:21,17,16,,20558,JumpShot,true,2,-25.75,7.0,32.0,16.0
281005003,2008,2,1:49,3,312,,20558,JumpShot,false,0,34.75,13.0,12.0,7.0
281005003,2008,2,1:44,17,14,,560,Free Throw 1 of 2,false,0,-28.0,0.0,25.0,13.75
281005003,2008,2,1:44,17,14,,561,Free Throw 2 of 2,true,1,-28.0,0.0,25.0,13.75
281005003,2008,2,1:31,3,640,,20439,Hook Shot,false,0,34.75,5.0,20.0,7.0
281005003,2008,2,1:25,3,286,,20558,JumpShot,false,0,29.75,-11.0,36.0,12.0
281005003,2008,2,1:25,3,640,423,20424,LayupShot,false,0,41.75,-0.0,25.0,0.0
281005003,2008,2,1:15,3,640,828,20439,Hook Shot,true,2,38.75,6.0,19.0,3.0
281005003,2008,2,1:04,17,16,,20424,LayupShot,false,0,-41.75,0.0,25.0,0.0
281005003,2008,2,0:57.9,3,312,,20424,LayupShot,false,0,41.75,-0.0,25.0,0.0
281005003,2008,2,0:43.9,3,828,,30558,Three Point Jump Shot,false,0,21.75,12.0,13.0,20.0
281005003,2008,2,0:23.6,17,680,14,20558,JumpShot,true,2,-40.75,18.0,43.0,1.0
281005003,2008,2,0:0.9,3,312,,20424,LayupShot,false,0,41.75,-0.0,25.0,0.0
281005003,2008,2,0:0.2,3,640,,20424,LayupShot,true,2,41.75,-0.0,25.0,0.0
281005003,2008,3,9:41,17,680,16,20558,JumpShot,true,2,-27.75,6.0,31.0,14.0
281005003,2008,3,9:21,3,640,,20439,Hook Shot,false,0,38.75,-8.0,33.0,3.0
281005003,2008,3,9:18,3,286,,20424,LayupShot,true,2,41.75,-0.0,25.0,0.0
281005003,2008,3,8:59,17,680,,20430,RunningJumpShot,true,2,-36.75,-11.0,14.0,5.0
281005003,2008,3,8:37,3,312,,30558,Three Point Jump Shot,false,0,26.75,16.0,9.0,15.0
281005003,2008,3,8:30,3,640,,20424,LayupShot,true,2,41.75,-0.0,25.0,0.0
281005003,2008,3,8:17,17,14,,30558,Three Point Jump Shot,false,0,-27.75,-18.0,7.0,14.0
281005003,2008,3,8:07,3,286,,20424,LayupShot,false,0,41.75,-0.0,25.0,0.0
281005003,2008,3,7:46,17,423,,20558,JumpShot,false,0,-34.75,-10.0,15.0,7.0
281005003,2008,3,7:37,3,312,,20426,DrivingLayupShot,true,2,41.75,-0.0,25.0,0.0
281005003,2008,3,6:52,17,14,,20558,JumpShot,false,0,-25.75,-8.0,17.0,16.0
281005003,2008,3,6:35,17,423,,20558,JumpShot,false,0,-32.75,-2.0,23.0,9.0
281005003,2008,3,6:20,3,40,,20558,JumpShot,true,2,33.75,-17.0,42.0,8.0
281005003,2008,3,5:58,17,680,,560,Free Throw 1 of 2,false,0,-28.0,0.0,25.0,13.75
281005003,2008,3,5:58,17,680,,561,Free Throw 2 of 2,true,1,-28.0,0.0,25.0,13.75
281005003,2008,3,5:43,3,40,,20424,LayupShot,false,0,41.75,-0.0,25.0,0.0
281005003,2008,3,5:00,3,286,,20558,JumpShot,false,0,34.75,-14.0,39.0,7.0
281005003,2008,3,4:56,3,286,312,20424,LayupShot,true,2,41.75,-0.0,25.0,0.0
281005003,2008,3,4:56,3,286,,559,Free Throw 1 of 1,true,1,28.0,-0.0,25.0,13.75
281005003,2008,3,4:37,17,423,112,20424,LayupShot,true,2,-41.75,0.0,25.0,0.0
281005003,2008,3,4:07,17,423,14,20558,JumpShot,true,2,-32.75,-16.0,9.0,9.0
281005003,2008,3,2:56,17,423,,20558,JumpShot,false,0,-34.75,14.0,39.0,7.0
281005003,2008,3,2:45,3,491,,20439,Hook Shot,false,0,38.75,-9.0,34.0,3.0
281005003,2008,3,2:28,17,680,,20424,LayupShot,false,0,-41.75,0.0,25.0,0.0
281005003,2008,3,2:15,3,312,828,30558,Three Point Jump Shot,true,3,39.75,23.0,2.0,2.0
281005003,2008,3,1:44,3,312,,30558,Three Point Jump Shot,false,0,27.75,18.0,7.0,14.0
281005003,2008,3,1:31,17,150,,30558,Three Point Jump Shot,false,0,-19.75,9.0,34.0,22.0
281005003,2008,3,1:22,17,680,286,20424,LayupShot,false,0,-41.75,0.0,25.0,0.0
281005003,2008,3,1:17,17,680,,20424,LayupShot,true,2,-41.75,0.0,25.0,0.0
281005003,2008,3,1:00,3,828,312,30558,Three Point Jump Shot,true,3,18.75,-5.0,30.0,23.0
281005003,2008,3,0:23.7,17,16,,20558,JumpShot,false,0,-42.75,-18.0,7.0,-1.0
281005003,2008,3,0:4.2,3,40,,20426,DrivingLayupShot,true,2,41.75,-0.0,25.0,0.0
281005003,2008,4,9:47,3,312,,20558,JumpShot,false,0,30.75,12.0,13.0,11.0
281005003,2008,4,9:30,17,680,,20558,JumpShot,true,2,-30.75,-7.0,18.0,11.0
281005003,2008,4,9:18,3,491,40,20558,JumpShot,true,2,34.75,-14.0,39.0,7.0
281005003,2008,4,8:52,17,341,,20558,JumpShot,false,0,-28.75,-9.0,16.0,13.0
281005003,2008,4,8:30,17,680,,20558,JumpShot,false,0,-37.75,14.0,39.0,4.0
281005003,2008,4,8:18,3,286,341,20424,LayupShot,false,0,41.75,-0.0,25.0,0.0
281005003,2008,4,8:06,3,312,,20424,LayupShot,false,0,41.75,-0.0,25.0,0.0
281005003,2008,4,7:39,3,40,,560,Free Throw 1 of 2,true,1,28.0,-0.0,25.0,13.75
281005003,2008,4,7:39,3,40,,561,Free Throw 2 of 2,true,1,28.0,-0.0,25.0,13.75
281005003,2008,4,7:26,17,14,491,20424,LayupShot,false,0,-41.75,0.0,25.0,0.0
281005003,2008,4,7:16,17,680,,20558,JumpShot,false,0,-25.75,1.0,26.0,16.0
281005003,2008,4,7:00,3,286,491,20429,RegularJumpShot,true,2,41.75,-0.0,25.0,0.0
281005003,2008,4,6:48,17,112,,30558,Three Point Jump Shot,false,0,-37.75,-23.0,2.0,4.0
281005003,2008,4,6:28,3,40,,20558,JumpShot,false,0,41.75,-16.0,41.0,0.0
281005003,2008,4,6:13,3,312,,20558,JumpShot,false,0,25.75,-2.0,27.0,16.0
281005003,2008,4,6:07,3,286,,560,Free Throw 1 of 2,true,1,28.0,-0.0,25.0,13.75
281005003,2008,4,6:07,3,286,,561,Free Throw 2 of 2,true,1,28.0,-0.0,25.0,13.75
281005003,2008,4,5:52,17,423,,30558,Three Point Jump Shot,false,0,-30.75,-19.0,6.0,11.0
281005003,2008,4,5:33,3,491,,20424,LayupShot,false,0,41.75,-0.0,25.0,0.0
281005003,2008,4,5:28,3,40,828,20558,JumpShot,true,2,27.75,-12.0,37.0,14.0
281005003,2008,4,5:15,17,14,,20558,JumpShot,false,0,-37.75,16.0,41.0,4.0
281005003,2008,4,5:07,3,40,828,30558,Three Point Jump Shot,true,3,39.75,-22.0,47.0,2.0
281005003,2008,4,4:54,3,828,,560,Free Throw 1 of 2,false,0,28.0,-0.0,25.0,13.75
281005003,2008,4,4:54,3,828,,561,Free Throw 2 of 2,true,1,28.0,-0.0,25.0,13.75
281005003,2008,4,4:41,17,14,,20426,DrivingLayupShot,false,0,-41.75,0.0,25.0,0.0
281005003,2008,4,4:39,17,423,,20424,LayupShot,true,2,-41.75,0.0,25.0,0.0
281005003,2008,4,4:18,3,40,286,20558,JumpShot,true,2,39.75,-15.0,40.0,2.0
281005003,2008,4,4:09,17,423,782,20426,DrivingLayupShot,true,2,-41.75,0.0,25.0,0.0
281005003,2008,4,4:09,17,423,,559,Free Throw 1 of 1,true,1,-28.0,0.0,25.0,13.75
281005003,2008,4,3:53,3,312,,20558,JumpShot,false,0,40.75,14.0,11.0,1.0
281005003,2008,4,3:20,3,40,,20558,JumpShot,false,0,37.75,-15.0,40.0,4.0
281005003,2008,4,3:18,3,640,,20424,LayupShot,true,2,41.75,-0.0,25.0,0.0
281005003,2008,4,2:59,17,16,,20558,JumpShot,false,0,-41.75,-16.0,9.0,0.0
281005003,2008,4,2:41,17,14,,30558,Three Point Jump Shot,false,0,-19.75,-5.0,20.0,22.0
281005003,2008,4,2:30,17,423,,20558,JumpShot,false,0,-31.75,0.0,25.0,10.0
